dimension,n,avgDeg,alpha,ple,threads,seed,plot,TimeWeights,TimePositions,TimeBinary,TimeEdges,TimeTotal,GenNumEdge,GenAvgDeg
3,32768,10,inf,2.5,5,891,4,3.7565,2.3063,32.0363,98.5391,137.144,163133,9.95685
4,32768,10,inf,2.5,5,892,4,3.7612,2.7887,100.975,307.241,415.311,163826,9.99915
5,32768,10,inf,2.5,5,893,4,3.7705,3.2626,462.274,857.629,1327.48,164727,10.0541
1,32768,10,inf,2.5,6,894,4,3.7913,1.3659,1.8634,3.7412,11.2598,163394,9.97278
2,32768,10,inf,2.5,6,895,4,3.9996,1.8393,3.2432,6.5229,16.1044,164096,10.0156
3,32768,10,inf,2.5,6,896,4,4.0167,2.31,35.7812,79.5567,122.173,163316,9.96802
4,32768,10,inf,2.5,6,897,4,3.835,2.7946,81.2555,247.245,335.678,163849,10.0005
5,32768,10,inf,2.5,6,898,4,3.7496,3.2654,443.053,717.159,1167.78,163521,9.98053
1,32768,10,2,2.5,1,899,5,3.7816,1.3663,2.9793,53.7698,62.401,163612,9.98608
2,32768,10,2,2.5,1,900,5,3.6601,1.7888,3.4328,167.936,177.321,163354,9.97034
3,32768,10,2,2.5,1,901,5,3.6749,2.5539,9.9145,1160.01,1176.66,164181,10.0208
4,32768,10,2,2.5,1,902,5,3.654,2.7213,65.2829,5789.05,5861.24,164038,10.0121
5,32768,10,2,2.5,1,903,5,3.6531,3.1884,49.3436,23154.7,23211.6,163833,9.99957
1,32768,10,2,2.5,2,904,5,4.0774,1.3723,3.3841,30.7042,40.0539,163821,9.99884
2,32768,10,2,2.5,2,905,5,3.7751,1.8351,5.1404,94.4998,105.77,163858,10.0011
3,32768,10,2,2.5,2,906,5,3.8636,2.651,19.5691,684.883,711.495,164768,10.0566
4,32768,10,2,2.5,2,907,5,3.6831,2.7756,17.0968,3541.42,3565.52,164127,10.0175
5,32768,10,2,2.5,2,908,5,3.7506,3.2645,89.7642,15357.9,15455.3,164096,10.0156
1,32768,10,2,2.5,3,909,5,3.7583,1.7294,2.5503,23.2691,31.8126,164363,10.0319
2,32768,10,2,2.5,3,910,5,3.8631,1.7906,15.2534,71.3577,92.7592,163540,9.98169
3,32768,10,2,2.5,3,911,5,3.6772,2.2535,3.8628,519.02,529.329,163767,9.99554
4,32768,10,2,2.5,3,912,5,3.9661,2.7182,94.957,2840.58,2942.78,163050,9.95178
5,32768,10,2,2.5,3,913,5,3.6694,3.1754,103.742,11809.8,11921,164213,10.0228
1,32768,10,2,2.5,4,914,5,4.1706,1.3333,10.0582,17.0611,33.1673,163542,9.98181
2,32768,10,2,2.5,4,915,5,4.0389,1.8324,4.709,50.8434,61.9325,164073,10.0142
3,32768,10,2,2.5,4,916,5,3.7603,2.3073,9.5471,381.773,397.923,164233,10.024
4,32768,10,2,2.5,4,917,5,3.7291,2.7233,61.6761,1955.04,2023.73,163701,9.99152
5,32768,10,2,2.5,4,918,5,4.0441,3.2144,58.3486,8980.19,9046.33,163990,10.0092
1,32768,10,2,2.5,5,919,5,3.8187,1.6463,2.9662,17.7679,26.715,163960,10.0073
2,32768,10,2,2.5,5,920,5,3.7546,1.8505,4.2323,44.9044,55.2487,163428,9.97485
3,32768,10,2,2.5,5,921,5,3.7616,2.5967,9.3616,336.558,352.795,163758,9.995
4,32768,10,2,2.5,5,922,5,4.0158,2.7947,13.6046,1728.48,1749.44,163751,9.99457
5,32768,10,2,2.5,5,923,5,4.0482,3.2626,72.6614,8324.88,8405.4,163641,9.98785
1,32768,10,2,2.5,6,924,5,3.7881,1.3695,2.9143,15.1865,23.7742,163880,10.0024
2,32768,10,2,2.5,6,925,5,3.7546,1.8357,7.2602,40.9827,54.3411,163664,9.98926
3,32768,10,2,2.5,6,926,5,4.0177,2.3498,16.5594,292.156,315.598,163983,10.0087
4,32768,10,2,2.5,6,927,5,3.757,3.0373,22.2048,1503.46,1533.05,164516,10.0413
5,32768,10,2,2.5,6,928,5,3.77,3.6573,45.2034,7469.62,7522.8,162928,9.94434
1,1024,10,inf,2.5,1,929,0,0.1618,0.0575,0.2421,0.3052,0.7832,5072,9.90625
1,1024,100,inf,2.5,1,930,0,0.1573,0.0561,2.2154,0.8765,3.3224,51085,99.7754
1,2048,10,inf,2.5,1,931,0,0.3112,0.108,0.3363,0.6196,1.4034,10193,9.9541
1,2048,100,inf,2.5,1,932,0,0.2945,0.1053,4.2728,1.3203,6.0203,102527,100.124
1,4096,10,inf,2.5,1,933,0,0.4619,0.1851,0.2968,1.2683,2.2747,20444,9.98242
1,4096,100,inf,2.5,1,934,0,0.4647,0.1716,5.7994,2.8341,9.3333,204339,99.7749
1,4096,1000,inf,2.5,1,935,0,0.4717,0.1702,121.092,20.9137,142.738,2047925,999.963
1,8192,10,inf,2.5,1,936,0,1.0017,0.3557,0.7105,1.9441,4.1354,40565,9.90356
1,8192,100,inf,2.5,1,937,0,0.9136,0.352,5.2081,6.4737,13.133,409060,99.8682
1,8192,1000,inf,2.5,1,938,0,0.921,0.3646,133.381,44.4884,179.285,4096080,1000.02
1,16384,10,inf,2.5,1,939,0,2.0805,0.6915,1.2063,3.8928,8.1169,81761,9.98059
1,16384,100,inf,2.5,1,940,0,1.9075,0.6818,7.1045,12.8663,22.8173,820097,100.109
1,16384,1000,inf,2.5,1,941,0,2.1862,0.6688,234.671,157.028,394.812,8191043,999.883
1,32768,10,inf,2.5,1,942,0,4.0362,1.3468,0.9303,7.6698,14.4681,163842,10.0001
1,32768,100,inf,2.5,1,943,0,3.6981,1.6575,43.32,27.2158,76.3999,1639672,100.078
1,32768,1000,inf,2.5,1,944,0,3.6605,1.3352,321.353,382.724,709.57,16383476,999.968
1,65536,10,inf,2.5,1,945,0,7.8855,2.7251,3.3828,17.3528,32.3437,326382,9.96039
1,65536,100,inf,2.5,1,946,0,7.3841,2.9718,86.1706,55.1489,152.653,3280645,100.117
1,65536,1000,inf,2.5,1,947,0,7.6614,2.5929,566.35,709.166,1286.84,32765366,999.92
1,131072,10,inf,2.5,1,948,0,14.7618,5.7669,7.0832,35.8507,65.8008,654801,9.99147
1,131072,100,inf,2.5,1,949,0,14.6644,5.6635,120.1,156.463,298.832,6555567,100.03
1,131072,1000,inf,2.5,1,950,0,15.418,5.2559,862.496,1500.32,2385.55,65526682,999.858
1,262144,10,inf,2.5,1,951,0,31.0312,11.4356,12.4174,73.7275,132.575,1310847,10.001
1,262144,100,inf,2.5,1,952,0,29.7248,10.7432,68.4235,377.877,491.106,13105851,99.9897
1,262144,1000,inf,2.5,1,953,0,30.3856,10.9592,1414.1,3100.86,4560.39,131061975,999.924
1,524288,10,inf,2.5,1,954,0,62.0175,22.1607,34.5693,159.497,286.47,2624416,10.0114
1,524288,100,inf,2.5,1,955,0,61.8547,22.2061,288.926,852.725,1234.01,26218087,100.014
1,524288,1000,inf,2.5,1,956,0,62.2271,22.1565,1337.11,6487.32,7916.69,262164454,1000.08
1,1048576,10,inf,2.5,1,957,0,119.26,43.7018,65.4128,399.335,644.809,5238018,9.99073
1,1048576,100,inf,2.5,1,958,0,121.412,43.2909,262.601,1737.28,2180.69,52437458,100.017
1,1048576,1000,inf,2.5,1,959,0,119.364,43.0739,4023.55,13646.7,17848.8,524255532,999.938
1,32768,2,inf,2.5,1,960,1,3.6578,1.4456,1.4219,10.8281,17.8565,32839,2.00433
1,32768,4,inf,2.5,1,961,1,3.6304,1.4302,1.9766,8.5231,16.1511,65291,3.98505
1,32768,8,inf,2.5,1,962,1,3.687,1.4113,1.7892,7.5863,14.951,130915,7.99042
1,32768,16,inf,2.5,1,963,1,3.6892,1.3385,2.5512,8.5773,16.6442,262556,16.0251
1,32768,32,inf,2.5,1,964,1,3.8275,1.3353,4.9391,11.5927,22.2077,524338,32.0031
1,32768,64,inf,2.5,1,965,1,4.0533,1.3305,21.3469,18.0039,45.2447,1046717,63.8865
1,32768,128,inf,2.5,1,966,1,3.6717,1.332,12.4095,30.445,48.3696,2100726,128.218
1,32768,256,inf,2.5,1,967,1,3.7287,1.3315,60.9076,100.107,166.568,4198517,256.257
1,32768,512,inf,2.5,1,968,1,3.7751,1.3073,133.16,243.923,382.706,8389880,512.078
1,32768,1024,inf,2.5,1,969,1,4.1229,1.3843,282.456,526.113,814.59,16783880,1024.41
1,32768,2048,inf,2.5,1,970,1,3.7802,1.3463,882.219,813.165,1701.02,33553782,2047.96
1,32768,4096,inf,2.5,1,971,1,3.8363,1.4377,2264.37,2398.5,4668.74,67116331,4096.46
1,32768,10,inf,2.5,1,972,2,4.9864,1.6381,2.2687,9.742,19.2705,163629,9.98712
1,32768,10,5,2.5,1,973,2,6.2205,2.0939,11.0905,111.833,131.833,163548,9.98218
1,32768,10,4.5,2.5,1,974,2,4.3938,1.5086,11.3869,100.61,118.768,164220,10.0232
1,32768,10,4,2.5,1,975,2,4.1229,1.5091,8.373,109.448,124.027,163810,9.99817
1,32768,10,3.5,2.5,1,976,2,4.1433,1.5124,9.9283,104.571,120.741,164209,10.0225
1,32768,10,3,2.5,1,977,2,4.4136,1.5458,25.8268,97.5838,130.079,164207,10.0224
1,32768,10,2.5,2.5,1,978,2,4.1582,2.1677,10.2762,118.764,135.953,163368,9.97119
1,32768,10,2,2.5,1,979,2,5.0885,1.7721,4.3032,66.2632,78.0387,164402,10.0343
1,32768,10,inf,2.5,1,980,3,4.928,1.9381,3.1318,10.3825,20.967,163586,9.9845
2,32768,10,inf,2.5,1,981,3,4.9109,2.0239,3.5062,22.7483,33.7823,163918,10.0048
3,32768,10,inf,2.5,1,982,3,4.5811,2.5734,28.4541,336.625,372.828,164509,10.0408
4,32768,10,inf,2.5,1,983,3,4.2166,3.0733,117.393,1067.83,1193.05,164341,10.0306
5,32768,10,inf,2.5,1,984,3,4.4118,3.2964,413.9,1999,2421.15,164431,10.0361
