dimension,n,avgDeg,alpha,ple,threads,seed,plot,TimeWeights,TimePositions,TimeBinary,TimeEdges,GenNumEdge,GenAvgDeg
4,32768,10,inf,2.5,3,924,4,3.7742,2.8523,92.7239,231.871,163654,9.98865
5,32768,10,inf,2.5,3,925,4,3.8479,3.4106,434.502,772.077,163839,9.99994
1,32768,10,inf,2.5,4,926,4,4.0265,1.4566,2.61,5.9423,163665,9.98932
2,32768,10,inf,2.5,4,927,4,3.9545,2.0109,2.5331,9.7581,163842,10.0001
3,32768,10,inf,2.5,4,928,4,3.9211,2.464,25.3838,28.6768,163266,9.96497
4,32768,10,inf,2.5,4,929,4,3.8938,2.9477,108.837,166.271,163391,9.9726
5,32768,10,inf,2.5,4,930,4,3.8711,3.4055,454.774,593.319,163334,9.96912
1,32768,10,inf,2.5,5,931,4,3.9374,1.8991,2.0967,5.7248,163942,10.0062
2,32768,10,inf,2.5,5,932,4,4.0079,2.2539,6.9352,10.8878,163687,9.99066
3,32768,10,inf,2.5,5,933,4,3.8687,2.4636,20.7745,25.1437,164071,10.0141
4,32768,10,inf,2.5,5,934,4,3.8697,2.9264,100.576,144.593,163243,9.96356
5,32768,10,inf,2.5,5,935,4,3.8673,3.6885,455.734,533.648,163414,9.974
1,32768,10,inf,2.5,6,936,4,3.9046,1.4947,2.6318,6.0354,163421,9.97443
2,32768,10,inf,2.5,6,937,4,3.8794,1.9835,2.6491,8.2963,163986,10.0089
3,32768,10,inf,2.5,6,938,4,4.0205,2.4676,32.8023,22.7186,163632,9.9873
4,32768,10,inf,2.5,6,939,4,3.8886,2.9255,93.6325,124.762,164424,10.0356
5,32768,10,inf,2.5,6,940,4,3.8779,3.4106,440.669,474.539,163600,9.98535
1,32768,10,2,2.5,1,941,5,3.8905,1.4998,3.4843,65.2258,164282,10.027
2,32768,10,2,2.5,1,942,5,3.7305,1.913,5.1316,185.7,163766,9.99548
3,32768,10,2,2.5,1,943,5,3.9777,2.4101,25.3886,1072.41,163243,9.96356
4,32768,10,2,2.5,1,944,5,3.7222,2.7765,21.235,5475.92,163094,9.95447
5,32768,10,2,2.5,1,945,5,3.7078,3.6147,89.2263,25102.4,163382,9.97205
1,32768,10,2,2.5,2,947,5,3.9249,1.4158,4.1053,36.57,163735,9.99359
2,32768,10,2,2.5,2,948,5,3.8567,1.9547,4.775,105.658,164577,10.045
3,32768,10,2,2.5,2,949,5,4.1836,2.3953,10.184,682.268,164049,10.0128
4,32768,10,2,2.5,2,950,5,3.8071,2.872,35.0786,3493.37,162114,9.89465
5,32768,10,2,2.5,2,951,5,4.0214,3.9999,133.881,16720.9,164366,10.0321
1,32768,10,2,2.5,3,953,5,3.8924,1.4233,4.1336,29.0157,163774,9.99597
2,32768,10,2,2.5,3,954,5,3.7538,2.2312,6.6012,80.6729,163803,9.99774
3,32768,10,2,2.5,3,955,5,3.749,2.3941,13.3728,489.535,162864,9.94043
4,32768,10,2,2.5,3,956,5,3.7472,2.8842,17.8546,2849.31,164479,10.039
5,32768,10,2,2.5,3,957,5,3.7556,3.6137,45.3797,13003,163717,9.99249
1,32768,10,2,2.5,4,959,5,3.9086,1.4205,7.9698,22.2484,163527,9.9809
2,32768,10,2,2.5,4,960,5,3.7802,2.2233,4.1471,57.0036,163142,9.9574
3,32768,10,2,2.5,4,961,5,4.0784,2.393,9.4938,370.251,163758,9.995
4,32768,10,2,2.5,4,962,5,3.7964,2.8448,16.5152,2083.67,163291,9.96649
5,32768,10,2,2.5,4,963,5,3.7872,3.6517,48.9392,10601.7,163477,9.97784
1,32768,10,2,2.5,5,965,5,3.8831,1.4228,3.9601,21.0505,164181,10.0208
2,32768,10,2,2.5,5,966,5,4.319,1.9844,3.5117,51.8011,164208,10.0225
3,32768,10,2,2.5,5,967,5,3.8832,2.725,12.7903,318.713,164476,10.0388
4,32768,10,2,2.5,5,968,5,3.847,2.9254,21.4025,1831.99,164071,10.0141
5,32768,10,2,2.5,5,969,5,4.1424,3.4142,106.066,9515.09,163308,9.96753
1,32768,10,2,2.5,6,971,5,3.9573,1.4914,2.5085,17.9409,163447,9.97601
2,32768,10,2,2.5,6,972,5,4.0858,1.9752,4.2963,45.9019,163633,9.98737
3,32768,10,2,2.5,6,973,5,3.8842,2.4769,14.3198,287.712,163749,9.99445
4,32768,10,2,2.5,6,974,5,4.0857,2.9213,35.282,1605.64,163744,9.99414
5,32768,10,2,2.5,6,975,5,4.0894,3.4078,41.4368,8350.91,164113,10.0167
1,1024,10,inf,2.5,1,977,0,0.1364,0.0663,0.0831,0.659,5052,9.86719
1,1024,100,inf,2.5,1,978,0,0.1257,0.0515,1.6519,1.1803,51153,99.9082
1,2048,10,inf,2.5,1,979,0,0.2416,0.0997,0.1498,0.6683,10267,10.0264
1,2048,100,inf,2.5,1,980,0,0.2379,0.095,2.1162,2.075,102230,99.834
1,4096,10,inf,2.5,1,981,0,0.4939,0.1957,0.3024,1.4288,20284,9.9043
1,4096,100,inf,2.5,1,982,0,0.5004,0.1976,4.3446,4.7132,204711,99.9565
1,4096,1000,inf,2.5,1,983,0,0.4866,0.192,112.674,26.752,2047243,999.63
1,8192,10,inf,2.5,1,984,0,1.0602,0.3696,0.6103,3.2218,40689,9.93384
1,8192,100,inf,2.5,1,985,0,0.9475,0.3719,8.3663,10.8085,410237,100.156
1,8192,1000,inf,2.5,1,986,0,0.9581,0.3733,100.671,68.9011,4098302,1000.56
1,16384,10,inf,2.5,1,987,0,2.2025,0.7592,1.1798,6.457,82369,10.0548
1,16384,100,inf,2.5,1,988,0,1.9139,0.7332,13.1335,23.9685,818476,99.9116
1,16384,1000,inf,2.5,1,989,0,2.2692,0.7661,161.391,171.149,8191789,999.974
1,32768,10,inf,2.5,1,990,0,4.1057,1.4971,1.0008,12.5357,163638,9.98767
1,32768,100,inf,2.5,1,991,0,3.8688,1.4622,14.5651,46.8151,1638037,99.9778
1,32768,1000,inf,2.5,1,992,0,3.7069,1.7929,240.211,405.432,16385554,1000.09
1,65536,10,inf,2.5,1,993,0,7.7449,3.0429,3.7096,27.8972,328229,10.0168
1,65536,100,inf,2.5,1,994,0,7.9986,2.9282,20.904,103.772,3277252,100.014
1,65536,1000,inf,2.5,1,995,0,7.7431,2.8656,386.066,568.819,32765338,999.919
1,131072,10,inf,2.5,1,996,0,15.6694,5.8791,6.2943,61.1153,656108,10.0114
1,131072,100,inf,2.5,1,997,0,15.2959,5.6728,34.3217,237.416,6553852,100.004
1,131072,1000,inf,2.5,1,998,0,15.592,5.7224,680.969,1308.3,65534423,999.976
1,262144,10,inf,2.5,1,999,0,31.3911,11.9809,16.801,128.478,1309596,9.99142
1,262144,100,inf,2.5,1,1000,0,31.4973,11.6698,51.7506,509.376,13116321,100.07
1,262144,1000,inf,2.5,1,1001,0,33.7545,11.3141,1138.66,2922.96,131079523,1000.06
1,524288,10,inf,2.5,1,1002,0,63.6369,22.9622,23.981,272.424,2616080,9.97955
1,524288,100,inf,2.5,1,1003,0,64.4411,22.9936,168.303,1240.29,26214024,99.9986
1,524288,1000,inf,2.5,1,1004,0,65.6737,24.3627,1982.37,6753.91,262143985,1000
1,1048576,10,inf,2.5,1,1005,0,129.044,46.7265,55.0029,600.343,5234078,9.98321
1,1048576,100,inf,2.5,1,1006,0,130.186,48.8078,193.799,3001.07,52412220,99.9684
1,1048576,1000,inf,2.5,1,1007,0,127.321,46.9514,4478.42,15994.1,524316402,1000.05
1,32768,2,inf,2.5,1,1008,1,5.9636,1.9455,3.0566,15.8725,32884,2.00708
1,32768,4,inf,2.5,1,1009,1,4.32,1.5318,1.4558,10.3249,65719,4.01117
1,32768,8,inf,2.5,1,1010,1,3.8507,1.5393,1.9047,11.3479,131332,8.01587
1,32768,16,inf,2.5,1,1011,1,4.0296,1.594,2.5276,15.2324,262829,16.0418
1,32768,32,inf,2.5,1,1012,1,4.0204,1.4674,4.6976,21.4469,524753,32.0284
1,32768,64,inf,2.5,1,1013,1,4.1076,1.4729,28.4029,32.8464,1046559,63.8769
1,32768,128,inf,2.5,1,1014,1,3.8571,1.4576,13.6709,53.4999,2095354,127.89
1,32768,256,inf,2.5,1,1015,1,4.2184,1.5281,40.7504,82.0981,4197144,256.173
1,32768,512,inf,2.5,1,1016,1,4.1965,1.4609,101.69,141.084,8389544,512.057
1,32768,1024,inf,2.5,1,1017,1,3.9792,1.4594,307.844,430.079,16774918,1023.86
1,32768,2048,inf,2.5,1,1018,1,3.992,1.4975,713.343,789.513,33551235,2047.8
1,32768,4096,inf,2.5,1,1019,1,3.9346,1.4271,2234.19,1638.76,67105834,4095.82
1,32768,10,inf,2.5,1,1020,2,3.9337,1.46,1.8245,13.171,163314,9.9679
1,32768,10,5,2.5,1,1021,2,3.9833,1.46,8.3275,112.368,164569,10.0445
1,32768,10,4.5,2.5,1,1022,2,3.8878,1.4822,8.2254,109.192,163503,9.97943
1,32768,10,4,2.5,1,1023,2,3.8614,1.8031,7.3604,108.638,164105,10.0162
1,32768,10,3.5,2.5,1,1024,2,3.8793,1.4669,7.8238,106.76,163241,9.96344
1,32768,10,3,2.5,1,1025,2,3.8372,1.4771,8.1962,107.562,164186,10.0211
1,32768,10,2.5,2.5,1,1026,2,4.167,1.4646,10.0735,106.198,164175,10.0204
1,32768,10,2,2.5,1,1027,2,3.9235,1.477,2.7512,66.7051,163677,9.99005
1,32768,10,inf,2.5,1,1028,3,4.3186,1.4794,2.2448,12.7003,164054,10.0131
2,32768,10,inf,2.5,1,1029,3,3.8599,1.972,3.3267,26.886,164147,10.0187
3,32768,10,inf,2.5,1,1030,3,3.8697,2.7408,41.5787,82.4218,163938,10.006
4,32768,10,inf,2.5,1,1031,3,3.8925,2.7803,91.8308,474.727,164814,10.0594
5,32768,10,inf,2.5,1,1032,3,3.8692,3.252,453.282,1532.6,164002,10.0099
1,32768,10,inf,2.5,1,1033,4,4.3172,1.5054,1.9813,12.5663,162977,9.94733
2,32768,10,inf,2.5,1,1034,4,3.8725,1.9766,2.8661,28.5171,163958,10.0072
3,32768,10,inf,2.5,1,1035,4,3.8707,2.9593,27.5891,85.8976,163935,10.0058
4,32768,10,inf,2.5,1,1036,4,4.2467,2.9408,90.0314,495.014,163858,10.0011
5,32768,10,inf,2.5,1,1037,4,3.8789,3.7144,459.072,1523.88,163578,9.98401
1,32768,10,inf,2.5,2,1038,4,3.8456,1.4544,3.2351,9.3227,163733,9.99347
2,32768,10,inf,2.5,2,1039,4,3.8582,1.9682,2.6013,15.1657,164139,10.0182
3,32768,10,inf,2.5,2,1040,4,4.2537,2.4798,28.179,47.4745,163918,10.0048
4,32768,10,inf,2.5,2,1041,4,3.7838,2.8425,93.0277,290.892,163175,9.95941
5,32768,10,inf,2.5,2,1042,4,3.8494,3.6777,450.242,1005.28,163576,9.98389
1,32768,10,inf,2.5,3,1043,4,3.9245,1.4571,1.8116,7.0739,164725,10.054
2,32768,10,inf,2.5,3,1044,4,3.8808,1.938,4.3571,13.3463,163720,9.99268
3,32768,10,inf,2.5,3,1045,4,4.0903,2.3944,43.6507,39.1926,164035,10.0119
4,32768,10,inf,2.5,3,1046,4,3.8075,2.8522,103.864,238.403,163784,9.99658
5,32768,10,inf,2.5,3,1047,4,3.8841,3.4147,440.678,791.736,163503,9.97943
1,32768,10,inf,2.5,4,1048,4,4.3535,1.4687,4.0728,6.9625,163591,9.9848
2,32768,10,inf,2.5,4,1049,4,3.9411,2.047,7.264,11.245,164046,10.0126
3,32768,10,inf,2.5,4,1050,4,3.9206,2.7669,25.8616,30.8397,163902,10.0038
4,32768,10,inf,2.5,4,1051,4,3.8706,3.2218,76.2129,166.08,164191,10.0214
5,32768,10,inf,2.5,4,1052,4,3.8993,3.7074,461.44,613.844,162856,9.93994
1,32768,10,inf,2.5,5,1053,4,4.1869,1.5097,2.0934,6.7153,164406,10.0345
2,32768,10,inf,2.5,5,1054,4,3.8984,2.2818,2.9862,9.4451,163248,9.96387
3,32768,10,inf,2.5,5,1055,4,4.3266,2.5911,37.0106,27.0396,163314,9.9679
4,32768,10,inf,2.5,5,1056,4,3.9806,2.9227,104.287,155.348,164071,10.0141
5,32768,10,inf,2.5,5,1057,4,3.8656,3.4458,479.175,536.599,164059,10.0134
1,32768,10,inf,2.5,6,1058,4,4.1771,1.5022,2.2989,5.8315,163406,9.97351
2,32768,10,inf,2.5,6,1059,4,4.1182,1.9863,3.1156,8.6641,163563,9.98309
3,32768,10,inf,2.5,6,1060,4,4.1952,2.4696,31.4105,22.8415,163229,9.96271
4,32768,10,inf,2.5,6,1061,4,4.0969,2.9269,98.7297,125.166,163437,9.9754
5,32768,10,inf,2.5,6,1062,4,3.8516,3.6545,472.671,474.705,163981,10.0086
1,32768,10,2,2.5,1,1063,5,3.9063,1.5004,3.0386,65.0778,164170,10.0201
2,32768,10,2,2.5,1,1064,5,4.5038,2.2618,3.1415,193.822,164509,10.0408
3,32768,10,2,2.5,1,1065,5,3.7552,2.3972,13.2215,1087.87,163648,9.98828
4,32768,10,2,2.5,1,1066,5,3.7529,3.168,24.3825,5604.66,163679,9.99017
5,32768,10,2,2.5,1,1067,5,4.0238,3.2445,106.09,25428.2,164028,10.0115
1,32768,10,2,2.5,2,1069,5,3.9319,1.4576,2.9135,38.6073,163505,9.97955
2,32768,10,2,2.5,2,1070,5,3.7974,1.9654,4.929,104.989,163317,9.96808
3,32768,10,2,2.5,2,1071,5,3.8821,2.4534,14.4205,663.851,162935,9.94476
4,32768,10,2,2.5,2,1072,5,3.783,2.8968,64.2848,3515.97,163031,9.95062
5,32768,10,2,2.5,2,1073,5,3.7986,3.6503,121.787,17143,163642,9.98792
1,32768,10,2,2.5,3,1075,5,3.885,1.4952,3.7941,33.5759,164103,10.0161
2,32768,10,2,2.5,3,1076,5,3.892,1.9733,23.4476,81.466,163633,9.98737
3,32768,10,2,2.5,3,1077,5,4.0561,2.3945,8.4308,493.516,163594,9.98499
4,32768,10,2,2.5,3,1078,5,3.7616,3.1179,98.9195,2906.41,164364,10.032
5,32768,10,2,2.5,3,1079,5,3.8214,3.3884,67.1699,13149.9,163782,9.99646
1,32768,10,2,2.5,4,1081,5,3.9485,1.4585,3.0234,20.9215,163882,10.0026
2,32768,10,2,2.5,4,1082,5,3.9542,2.1301,6.3996,56.9419,164576,10.0449
3,32768,10,2,2.5,4,1083,5,3.9119,2.72,13.0296,367.188,163864,10.0015
4,32768,10,2,2.5,4,1084,5,4.1424,2.9204,39.9021,2047.06,164360,10.0317
5,32768,10,2,2.5,4,1085,5,3.8932,3.7236,76.9994,10099.8,163885,10.0027
1,32768,10,2,2.5,5,1087,5,4.2078,1.4562,2.6871,20.5593,163778,9.99622
2,32768,10,2,2.5,5,1088,5,4.161,2.1009,5.3403,49.8969,164318,10.0292
3,32768,10,2,2.5,5,1089,5,3.8775,2.458,9.5908,355.897,163314,9.9679
4,32768,10,2,2.5,5,1090,5,3.8484,2.9207,18.8773,1828.57,164091,10.0153
5,32768,10,2,2.5,5,1091,5,3.7856,3.7199,60.9753,9632.8,163456,9.97656
1,32768,10,2,2.5,6,1093,5,4.2138,1.5138,2.9551,19.2451,163013,9.94952
2,32768,10,2,2.5,6,1094,5,3.854,1.9761,30.2841,51.5237,162931,9.94452
3,32768,10,2,2.5,6,1095,5,4.1189,2.4663,16.2912,280.452,164721,10.0538
4,32768,10,2,2.5,6,1096,5,3.8781,2.9347,19.1661,1588.83,164440,10.0366
5,32768,10,2,2.5,6,1097,5,3.8451,3.4091,43.8256,8437.86,163660,9.98901
1,1024,10,inf,2.5,1,1099,0,0.1414,0.0608,0.0677,0.3446,5156,10.0703
1,1024,100,inf,2.5,1,1100,0,0.1262,0.0515,1.74,0.9767,51136,99.875
1,2048,10,inf,2.5,1,1101,0,0.2491,0.1034,0.1618,0.7054,10255,10.0146
1,2048,100,inf,2.5,1,1102,0,0.2505,0.0979,3.1712,2.1292,102382,99.9824
1,4096,10,inf,2.5,1,1103,0,0.5147,0.2012,0.2551,1.4739,20424,9.97266
1,4096,100,inf,2.5,1,1104,0,0.4906,0.2022,6.2586,5.2174,204977,100.086
1,4096,1000,inf,2.5,1,1105,0,0.4901,0.1873,104.521,26.7984,2048583,1000.28
1,8192,10,inf,2.5,1,1106,0,1.3226,0.371,0.6178,2.9676,41114,10.0376
1,8192,100,inf,2.5,1,1107,0,0.9484,0.3729,12.198,10.7771,409647,100.011
1,8192,1000,inf,2.5,1,1108,0,0.9534,0.6938,96.2366,73.0713,4092916,999.247
1,16384,10,inf,2.5,1,1109,0,2.1231,0.7601,1.7901,6.4487,81977,10.007
1,16384,100,inf,2.5,1,1110,0,1.9553,0.7517,8.9355,23.8877,818682,99.9368
1,16384,1000,inf,2.5,1,1111,0,2.2232,0.7574,203.859,177.991,8194078,1000.25
1,32768,10,inf,2.5,1,1112,0,3.9332,1.4608,1.9622,14.9773,164525,10.0418
1,32768,100,inf,2.5,1,1113,0,4.0969,1.472,15.7217,52.9304,1638386,99.9991
1,32768,1000,inf,2.5,1,1114,0,3.9054,1.8068,278.654,431.676,16381489,999.847
1,65536,10,inf,2.5,1,1115,0,8.0422,2.9186,3.7834,30.0828,326315,9.95834
1,65536,100,inf,2.5,1,1116,0,7.8994,2.912,28.4921,116.302,3279630,100.086
1,65536,1000,inf,2.5,1,1117,0,8.0172,2.9074,351.81,948.319,32762777,999.841
1,131072,10,inf,2.5,1,1118,0,16.1299,5.9803,9.5856,63.0193,654247,9.98302
1,131072,100,inf,2.5,1,1119,0,15.5775,5.8051,33.4084,253.669,6553596,99.9999
1,131072,1000,inf,2.5,1,1120,0,16.8732,5.7957,745.538,1345.59,65536024,1000
1,262144,10,inf,2.5,1,1121,0,32.2528,11.9703,20.1239,140.589,1310456,9.99799
1,262144,100,inf,2.5,1,1122,0,32.8278,11.9463,64.2968,588.99,13103496,99.9717
1,262144,1000,inf,2.5,1,1123,0,33.971,11.7422,1203.34,2993.15,131097381,1000.19
1,524288,10,inf,2.5,1,1124,0,65.2545,23.1504,26.1037,366.375,2625741,10.0164
1,524288,100,inf,2.5,1,1125,0,65.0774,23.0117,87.9824,1237.26,26212849,99.9941
1,524288,1000,inf,2.5,1,1126,0,65.1209,23.6077,1714.26,6933.43,262129035,999.943
1,1048576,10,inf,2.5,1,1127,0,128.969,46.6899,49.5324,576.918,5238692,9.99201
1,1048576,100,inf,2.5,1,1128,0,129.919,47.9624,216.915,2974.65,52430389,100.003
1,1048576,1000,inf,2.5,1,1129,0,127.646,48.7156,3027.67,16067.7,524312258,1000.05
1,32768,2,inf,2.5,1,1130,1,5.8973,1.9557,2.5349,15.61,32272,1.96973
1,32768,4,inf,2.5,1,1131,1,4.5597,1.6598,2.2103,10.2404,64836,3.95728
1,32768,8,inf,2.5,1,1132,1,4.0365,1.473,1.9952,11.4231,130971,7.99384
1,32768,16,inf,2.5,1,1133,1,4.2518,1.4692,1.9677,17.8277,262561,16.0255
1,32768,32,inf,2.5,1,1134,1,3.9272,1.4664,3.3614,21.0518,524354,32.004
1,32768,64,inf,2.5,1,1135,1,4.0279,1.467,12.889,34.3587,1047899,63.9587
1,32768,128,inf,2.5,1,1136,1,3.8785,1.46,54.0916,51.6606,2095094,127.874
1,32768,256,inf,2.5,1,1137,1,3.9147,1.4605,65.1946,122.973,4193444,255.948
1,32768,512,inf,2.5,1,1138,1,4.206,1.4664,129.058,224.854,8390150,512.094
1,32768,1024,inf,2.5,1,1139,1,3.9174,1.4595,308.338,415.985,16772518,1023.71
1,32768,2048,inf,2.5,1,1140,1,4.0918,1.4678,676.982,779.685,33563864,2048.58
1,32768,4096,inf,2.5,1,1141,1,4.0682,1.4655,2217.2,1637.72,67106810,4095.87
1,32768,10,inf,2.5,1,1142,2,3.8956,1.459,1.9798,12.7996,163564,9.98315
1,32768,10,5,2.5,1,1143,2,4.2158,1.4604,26.9613,94.6898,163015,9.94965
1,32768,10,4.5,2.5,1,1144,2,3.8878,1.7354,8.5147,108.127,162988,9.948
1,32768,10,4,2.5,1,1145,2,3.883,1.4251,9.2169,105.292,163580,9.98413
1,32768,10,3.5,2.5,1,1146,2,3.8437,1.4581,10.3875,106.552,163708,9.99194
1,32768,10,3,2.5,1,1147,2,4.2041,1.4692,7.6397,108.791,164578,10.045
1,32768,10,2.5,2.5,1,1148,2,3.7996,1.4229,7.6847,111.241,163747,9.99432
1,32768,10,2,2.5,1,1149,2,3.8456,1.4651,4.8575,65.9497,163431,9.97504
1,32768,10,inf,2.5,1,1150,3,4.1558,1.5128,2.7873,13.0778,163953,10.0069
2,32768,10,inf,2.5,1,1151,3,3.9694,1.9363,2.1185,27.1434,164167,10.02
3,32768,10,inf,2.5,1,1152,3,3.8285,2.4208,29.203,84.0636,164956,10.0681
4,32768,10,inf,2.5,1,1153,3,4.1809,2.9125,95.2362,472.188,163599,9.98529
5,32768,10,inf,2.5,1,1154,3,3.8947,3.2821,446.285,1536.41,163774,9.99597
1,32768,10,inf,2.5,1,1155,4,3.9976,1.6292,3.9847,14.2032,164393,10.0338
2,32768,10,inf,2.5,1,1156,4,3.9374,2.2288,3.2965,25.6747,164049,10.0128
3,32768,10,inf,2.5,1,1157,4,4.084,2.386,36.2913,81.5588,164646,10.0492
4,32768,10,inf,2.5,1,1158,4,3.6813,2.7771,108.252,473.792,164357,10.0316
5,32768,10,inf,2.5,1,1159,4,4.0338,3.3136,458.076,1537.88,163473,9.9776
1,32768,10,inf,2.5,2,1160,4,4.4813,1.5175,2.0397,8.2834,163947,10.0065
2,32768,10,inf,2.5,2,1161,4,4.0413,2.0628,2.8587,16.4758,164190,10.0214
3,32768,10,inf,2.5,2,1162,4,3.8938,2.7822,27.8127,51.5511,163890,10.0031
4,32768,10,inf,2.5,2,1163,4,4.1768,2.9606,87.585,286.721,163239,9.96332
5,32768,10,inf,2.5,2,1164,4,4.3511,3.3238,491.234,1012.01,163848,10.0005
1,32768,10,inf,2.5,3,1165,4,3.8641,1.7456,3.636,7.4552,163749,9.99445
2,32768,10,inf,2.5,3,1166,4,4.2871,1.9335,2.3299,13.6844,163716,9.99243
3,32768,10,inf,2.5,3,1167,4,3.7996,2.3949,22.9866,35.1944,163997,10.0096
4,32768,10,inf,2.5,3,1168,4,3.7639,2.8908,100.855,241.119,163336,9.96924
5,32768,10,inf,2.5,3,1169,4,3.8645,3.4083,449.202,802.204,163409,9.97369
1,32768,10,inf,2.5,4,1170,4,4.5333,1.4614,7.7524,7.5542,164300,10.0281
2,32768,10,inf,2.5,4,1171,4,3.7876,2.1477,2.881,10.0378,163894,10.0033
3,32768,10,inf,2.5,4,1172,4,3.8246,2.4269,26.3591,28.9735,163393,9.97272
4,32768,10,inf,2.5,4,1173,4,3.8733,2.9232,93.8805,165.067,163914,10.0045
5,32768,10,inf,2.5,4,1174,4,3.8512,3.4035,462.019,600.054,164324,10.0295
1,32768,10,inf,2.5,5,1175,4,3.86,1.5082,2.0814,6.7028,163764,9.99536
2,32768,10,inf,2.5,5,1176,4,3.962,2.0054,3.4286,10.0754,164388,10.0334
3,32768,10,inf,2.5,5,1177,4,4.1632,2.7493,23.7375,24.1642,163591,9.9848
4,32768,10,inf,2.5,5,1178,4,3.8888,2.9259,102.348,150.896,164556,10.0437
5,32768,10,inf,2.5,5,1179,4,4.3024,3.4241,467.93,538.4,164288,10.0273
1,32768,10,inf,2.5,6,1180,4,4.1507,1.5021,3.0961,6.0768,163960,10.0073
2,32768,10,inf,2.5,6,1181,4,4.2046,2.1264,2.8262,8.4053,163679,9.99017
3,32768,10,inf,2.5,6,1182,4,4.0185,2.5405,20.2379,21.8826,163427,9.97479
4,32768,10,inf,2.5,6,1183,4,3.8554,2.9264,99.6486,127.582,163810,9.99817
5,32768,10,inf,2.5,6,1184,4,3.8817,3.4361,437.705,489.696,163354,9.97034
1,32768,10,2,2.5,1,1185,5,3.8929,1.4971,3.4838,65.8254,163249,9.96393
2,32768,10,2,2.5,1,1186,5,3.7588,1.8792,3.0228,193.968,162944,9.94531
3,32768,10,2,2.5,1,1187,5,3.7691,2.4027,8.2253,1093.56,163187,9.96014
4,32768,10,2,2.5,1,1188,5,3.7375,2.7821,26.836,5611.82,163756,9.99487
5,32768,10,2,2.5,1,1189,5,4.2078,3.3359,159.625,25268.7,163356,9.97046
1,32768,10,2,2.5,2,1191,5,3.8785,1.6807,2.8763,37.7675,163801,9.99762
2,32768,10,2,2.5,2,1192,5,3.8678,1.9868,3.9198,108.575,163613,9.98615
3,32768,10,2,2.5,2,1193,5,3.8701,2.4635,8.3743,666.626,163746,9.99426
4,32768,10,2,2.5,2,1194,5,3.9388,2.9078,24.096,3570.93,163526,9.98083
5,32768,10,2,2.5,2,1195,5,3.7765,3.3163,48.7398,17100.5,164049,10.0128
1,32768,10,2,2.5,3,1197,5,3.801,1.4548,5.121,28.3497,162768,9.93457
2,32768,10,2,2.5,3,1198,5,4.0951,1.9224,12.9066,82.7413,164699,10.0524
3,32768,10,2,2.5,3,1199,5,3.7496,2.395,32.1285,486.187,164151,10.019
4,32768,10,2,2.5,3,1200,5,3.7701,3.1768,40.4832,2883.02,163953,10.0069
5,32768,10,2,2.5,3,1201,5,3.8074,3.6138,110.025,13200.2,163482,9.97815
1,32768,10,2,2.5,4,1203,5,3.866,1.453,2.9203,21.0959,164522,10.0416
2,32768,10,2,2.5,4,1204,5,3.981,2.0475,14.8379,62.2056,163348,9.96997
3,32768,10,2,2.5,4,1205,5,3.8678,2.4556,8.6266,383.053,163981,10.0086
4,32768,10,2,2.5,4,1206,5,3.7491,2.8443,16.1336,2129.14,163536,9.98145
5,32768,10,2,2.5,4,1207,5,3.8693,3.4096,42.9835,10519.7,163556,9.98267
1,32768,10,2,2.5,5,1209,5,3.9526,1.7372,2.9157,20.4559,163409,9.97369
2,32768,10,2,2.5,5,1210,5,3.8795,2.0883,7.5915,51.5117,164034,10.0118
3,32768,10,2,2.5,5,1211,5,3.8628,2.4584,11.4235,320.008,163386,9.97229
4,32768,10,2,2.5,5,1212,5,4.1108,2.9323,26.0996,1840.28,163556,9.98267
5,32768,10,2,2.5,5,1213,5,3.9392,3.488,62.2267,9661.56,162943,9.94525
1,32768,10,2,2.5,6,1215,5,3.9226,1.4614,3.0122,20.8913,163554,9.98254
2,32768,10,2,2.5,6,1216,5,3.8813,2.1296,3.4486,45.0361,163718,9.99255
3,32768,10,2,2.5,6,1217,5,3.91,2.4835,9.465,284.676,163921,10.0049
4,32768,10,2,2.5,6,1218,5,3.8864,3.1633,15.5535,1644.04,163564,9.98315
5,32768,10,2,2.5,6,1219,5,4.0853,3.4022,97.4897,8506.65,163295,9.96674
