dimension,n,avgDeg,alpha,ple,threads,seed,plot,TimeWeights,TimePositions,TimeBinary,TimePre,TimeEdges,TimeTotal,GenNumEdge,GenAvgDeg
1,32768,32,inf,2.5,1,732,1,3.7477,1.5361,3.7198,2.0328,6.8475,18.387,523403,31.946
1,32768,64,inf,2.5,1,733,1,3.802,1.4362,5.3904,1.9173,10.9143,23.9661,1048008,63.9653
1,32768,128,inf,2.5,1,734,1,3.6773,1.4238,50.1691,2.0786,17.3667,75.1829,2096977,127.989
1,32768,256,inf,2.5,1,735,1,3.7621,1.3356,73.3519,1.6775,29.2327,109.818,4192198,255.871
1,32768,512,inf,2.5,1,736,1,3.9569,1.6227,110.089,1.5327,83.5368,201.248,8386825,511.891
1,32768,1024,inf,2.5,1,737,1,4.0538,1.298,278.394,1.4835,155.928,441.633,16776871,1023.98
1,32768,2048,inf,2.5,1,738,1,3.9462,1.4581,631.778,1.4914,296.11,935.302,33549378,2047.69
1,32768,4096,inf,2.5,1,739,1,3.8085,1.3881,2354.04,1.4103,549.799,2910.93,67103940,4095.7
1,32768,10,inf,2.5,1,740,2,3.8432,1.4234,2.5252,2.3448,4.8533,15.4495,163473,9.9776
1,32768,10,5,2.5,1,741,2,4.0524,1.4136,15.3762,2.1644,81.9882,105.498,163501,9.97931
1,32768,10,4.5,2.5,1,742,2,3.6568,1.4229,7.872,2.2372,90.906,106.6,163815,9.99847
1,32768,10,4,2.5,1,743,2,4.0622,1.3352,8.4884,2.1199,90.2577,106.766,164045,10.0125
1,32768,10,3.5,2.5,1,744,2,3.6939,1.3315,8.8904,2.2154,84.3354,100.959,164156,10.0193
1,32768,10,3,2.5,1,745,2,3.7371,1.3333,10.2779,2.2303,84.2857,102.355,164134,10.0179
1,32768,10,2.5,2.5,1,746,2,3.8367,1.301,7.22,2.2859,89.4975,104.632,163253,9.96417
1,32768,10,2,2.5,1,747,2,4.1567,1.3347,3.7087,2.1189,51.3568,63.1824,163705,9.99176
1,32768,10,inf,2.5,1,748,3,3.7036,1.715,1.9261,2.7547,4.6549,15.2565,163681,9.9903
2,32768,10,inf,2.5,1,749,3,3.7403,1.9047,2.707,2.3546,14.4928,25.7016,164746,10.0553
3,32768,10,inf,2.5,1,750,3,3.8506,2.3837,37.2044,3.4045,60.9438,108.27,164139,10.0182
4,32768,10,inf,2.5,1,751,3,3.7254,3.1351,93.6862,6.6742,393.292,501.041,164331,10.03
5,32768,10,inf,2.5,1,752,3,4.0542,3.1847,480.025,7.206,1285.9,1780.9,164338,10.0304
1,32768,10,inf,2.5,1,753,4,3.9082,1.7107,1.6556,2.1263,4.5004,14.3917,163992,10.0093
2,32768,10,inf,2.5,1,754,4,3.8553,1.9752,3.2246,2.3022,14.7775,26.7182,163331,9.96893
3,32768,10,inf,2.5,1,755,4,3.7147,2.3504,35.5682,3.0326,60.6761,105.804,163680,9.99023
4,32768,10,inf,2.5,1,756,4,3.5747,2.702,88.4852,6.0373,385.473,486.787,164047,10.0126
5,32768,10,inf,2.5,1,757,4,3.5752,3.5242,433.965,6.8095,1277.73,1726.13,163528,9.98096
1,32768,10,inf,2.5,2,758,4,3.873,1.3884,1.4554,2.0332,2.8763,12.0933,163965,10.0076
2,32768,10,inf,2.5,2,759,4,3.6169,1.9145,2.0782,2.3517,7.8178,18.2497,163605,9.98566
3,32768,10,inf,2.5,2,760,4,3.6731,2.4213,39.301,3.3309,33.8514,83.0531,164455,10.0375
4,32768,10,inf,2.5,2,761,4,3.6553,2.7757,91.0679,6.1036,232.209,336.332,164481,10.0391
5,32768,10,inf,2.5,2,762,4,3.673,3.226,422.096,6.9175,878.802,1315.27,163040,9.95117
1,32768,10,inf,2.5,3,763,4,3.8293,1.4233,1.6951,2.5164,1.9223,12.1897,164073,10.0142
2,32768,10,inf,2.5,3,764,4,3.6661,2.0076,3.3994,2.4952,6.188,18.2298,163695,9.99115
3,32768,10,inf,2.5,3,765,4,3.7923,2.4779,30.2544,3.0567,24.6344,65.0101,163819,9.99872
4,32768,10,inf,2.5,3,766,4,3.6967,2.7668,91.7789,6.5113,186.357,291.628,163366,9.97107
5,32768,10,inf,2.5,3,767,4,3.7116,3.3842,481.767,7.2148,650.941,1147.58,163124,9.9563
1,32768,10,inf,2.5,4,768,4,3.7093,1.4233,1.8179,2.3096,1.6116,11.3434,164558,10.0438
2,32768,10,inf,2.5,4,769,4,3.7352,1.8838,2.7808,2.374,3.8775,15.1327,163580,9.98413
3,32768,10,inf,2.5,4,770,4,3.9592,2.3855,30.0643,3.0215,19.06,58.964,162950,9.94568
4,32768,10,inf,2.5,4,771,4,3.6753,2.7812,79.3925,6.5967,131.559,224.858,163751,9.99457
5,32768,10,inf,2.5,4,772,4,3.7115,3.2713,458.12,7.1583,491.727,964.519,163694,9.99109
1,32768,10,inf,2.5,5,773,4,4.0487,1.3361,1.9835,2.2126,1.3833,11.4471,163717,9.99249
2,32768,10,inf,2.5,5,774,4,3.7783,1.9433,3.4568,2.4998,3.9105,16.0784,163649,9.98834
3,32768,10,inf,2.5,5,775,4,3.7765,2.4079,25.7901,3.0186,15.8823,51.3643,164363,10.0319
4,32768,10,inf,2.5,5,776,4,3.7722,3.1481,91.2101,6.2191,114.3,219.202,164329,10.0298
5,32768,10,inf,2.5,5,777,4,4.0431,3.3266,486.975,6.8971,450.105,951.929,164259,10.0256
1,32768,10,inf,2.5,6,778,4,4.0423,1.3718,1.7698,2.0536,1.1849,10.9023,164208,10.0225
2,32768,10,inf,2.5,6,779,4,3.7538,1.9631,5.0444,2.6351,3.5794,17.4577,164469,10.0384
3,32768,10,inf,2.5,6,780,4,3.7579,2.688,23.7194,3.1119,13.9567,47.7217,163890,10.0031
4,32768,10,inf,2.5,6,781,4,3.7491,2.8503,118.294,6.6203,99.3174,231.384,163643,9.98798
5,32768,10,inf,2.5,6,782,4,3.7533,3.3173,472.649,6.9198,392.257,879.456,163813,9.99835
1,32768,10,2,2.5,1,783,5,3.7877,1.3704,2.6982,2.2446,51.6471,62.2419,164087,10.0151
2,32768,10,2,2.5,1,784,5,3.8939,1.9014,3.0817,2.3416,164.629,176.349,163293,9.96661
3,32768,10,2,2.5,1,785,5,3.744,2.2989,5.3881,3.0344,738.604,753.555,164526,10.0419
4,32768,10,2,2.5,1,786,5,3.5998,3.0135,31.4885,6.4862,3887.34,3932.45,163394,9.97278
5,32768,10,2,2.5,1,787,5,3.6225,3.4713,43.3752,7.2205,18217.1,18275.3,163136,9.95703
1,32768,10,2,2.5,2,788,5,3.8659,1.4599,3.1639,2.3225,27.117,38.4329,164144,10.0186
2,32768,10,2,2.5,2,789,5,3.6582,1.8917,12.903,2.3676,87.8108,109.115,163846,10.0004
3,32768,10,2,2.5,2,790,5,3.6629,2.3564,13.4767,3.065,436.577,459.631,162873,9.94098
4,32768,10,2,2.5,2,791,5,3.7097,3.1244,13.0522,6.6951,2500.59,2527.74,163672,9.98975
5,32768,10,2,2.5,2,792,5,3.674,3.2524,49.8917,7.2343,12250.9,12315.5,163932,10.0056
1,32768,10,2,2.5,3,793,5,3.9433,1.4247,6.5438,2.1213,20.5839,35.4422,164148,10.0188
2,32768,10,2,2.5,3,794,5,3.667,1.8913,3.8827,2.4389,70.8461,83.2041,163231,9.96283
3,32768,10,2,2.5,3,795,5,3.6555,2.3429,9.2146,3.1133,328.893,347.708,164277,10.0267
4,32768,10,2,2.5,3,796,5,3.692,2.7765,22.9217,6.3338,2033.09,2069.37,163608,9.98584
5,32768,10,2,2.5,3,797,5,3.6736,3.5112,31.2793,7.1485,9584.8,9631.01,164243,10.0246
1,32768,10,2,2.5,4,798,5,3.8465,1.498,2.5766,2.5466,15.4202,26.431,163523,9.98065
2,32768,10,2,2.5,4,799,5,3.8312,1.9529,3.5603,2.6287,51.1676,63.6429,164979,10.0695
3,32768,10,2,2.5,4,800,5,4.0422,2.4106,15.693,3.1767,251.721,277.587,163053,9.95197
4,32768,10,2,2.5,4,801,5,3.8335,2.8777,28.8774,6.656,1447.13,1489.99,163638,9.98767
5,32768,10,2,2.5,4,802,5,4.1107,3.3702,124.182,7.1425,7471.02,7610.48,163113,9.95563
1,32768,10,2,2.5,5,803,5,4.5357,1.4632,3.2381,2.2381,14.4909,26.4826,163612,9.98608
2,32768,10,2,2.5,5,804,5,3.7709,1.9404,5.9891,2.7789,42.1394,57.1256,165127,10.0786
3,32768,10,2,2.5,5,805,5,3.7723,2.6857,5.2823,3.1934,213.243,228.696,163537,9.98151
4,32768,10,2,2.5,5,806,5,3.7714,2.8457,22.5874,6.5127,1283.27,1319.57,163893,10.0032
5,32768,10,2,2.5,5,807,5,3.7603,3.3136,36.9842,6.8424,6774.03,6825.53,163754,9.99475
1,32768,10,2,2.5,6,808,5,4.4536,1.4636,2.6096,2.1963,13.0899,24.3349,164251,10.0251
2,32768,10,2,2.5,6,809,5,3.7584,1.9442,3.5186,3.0159,37.6394,50.368,164102,10.016
3,32768,10,2,2.5,6,810,5,3.7607,2.4182,9.7118,3.0191,190.788,210.22,164154,10.0192
4,32768,10,2,2.5,6,811,5,3.7722,3.0123,58.8758,6.2079,1093.83,1166.28,163533,9.98126
5,32768,10,2,2.5,6,812,5,3.7723,3.3219,51.5001,7.1716,6114.58,6180.93,164141,10.0184
1,1024,10,inf,2.5,1,813,0,0.1702,0.0589,0.102,0.0789,0.1716,0.5992,5094,9.94922
1,1024,100,inf,2.5,1,814,0,0.1563,0.0574,3.3312,0.0691,0.5045,4.1363,51358,100.309
1,2048,10,inf,2.5,1,815,0,0.3033,0.1052,0.2764,0.1493,0.3348,1.1989,10243,10.0029
1,2048,100,inf,2.5,1,816,0,0.3038,0.1048,4.7345,0.1048,0.9118,6.1889,102503,100.101
1,4096,10,inf,2.5,1,817,0,0.5107,0.1873,0.2703,0.2444,0.6011,1.8816,20642,10.0791
1,4096,100,inf,2.5,1,818,0,0.7995,0.1721,3.9403,0.2124,1.8504,7.0404,204237,99.7251
1,4096,1000,inf,2.5,1,819,0,0.4736,0.1707,111.929,0.1911,13.0402,125.87,2047394,999.704
1,8192,10,inf,2.5,1,820,0,1.3172,0.3404,0.4883,0.4545,1.0954,3.8173,40546,9.89893
1,8192,100,inf,2.5,1,821,0,0.9192,0.3367,7.5385,0.4015,3.8242,13.1422,409211,99.905
1,8192,1000,inf,2.5,1,822,0,1.2545,0.3372,154.555,0.3631,31.4417,188.071,4095671,999.92
1,16384,10,inf,2.5,1,823,0,2.1041,0.8102,1.2629,0.9818,2.2701,7.6712,82004,10.0103
1,16384,100,inf,2.5,1,824,0,2.0113,0.6929,22.0423,0.8222,7.8948,33.7108,818968,99.9717
1,16384,1000,inf,2.5,1,825,0,1.7943,0.6498,224.695,0.7425,74.5642,302.693,8195946,1000.48
1,32768,10,inf,2.5,1,826,0,3.9652,1.299,2.0522,2.2692,4.4703,14.5122,164294,10.0277
1,32768,100,inf,2.5,1,827,0,4.0292,1.3031,19.948,1.7823,16.5941,44.1437,1638491,100.006
1,32768,1000,inf,2.5,1,828,0,3.6327,1.294,310.661,1.5545,161.152,478.783,16383056,999.942
1,65536,10,inf,2.5,1,829,0,7.2425,2.7107,4.5124,4.7532,9.0406,29.229,327041,9.9805
1,65536,100,inf,2.5,1,830,0,7.7218,2.6133,17.236,3.7032,34.7265,67.2306,3274819,99.9395
1,65536,1000,inf,2.5,1,831,0,7.2246,2.5851,496.991,3.3419,204.141,715.272,32768467,1000.01
1,131072,10,inf,2.5,1,832,0,15.4077,5.6246,8.2495,11.494,18.8155,61.5063,656068,10.0108
1,131072,100,inf,2.5,1,833,0,14.821,5.1914,86.6598,8.5611,70.1956,187.384,6555603,100.031
1,131072,1000,inf,2.5,1,834,0,14.6551,5.4925,673.463,7.7537,421.911,1125.27,65526956,999.862
1,262144,10,inf,2.5,1,835,0,30.472,10.8109,10.8346,24.8302,36.9975,117.917,1310670,9.99962
1,262144,100,inf,2.5,1,836,0,29.1725,10.3472,352.444,19.829,141.184,556.865,13111590,100.033
1,262144,1000,inf,2.5,1,837,0,29.3842,10.6819,1069.03,18.2159,862.23,1993.52,131080123,1000.06
1,524288,10,inf,2.5,1,838,0,59.3596,21.0454,30.1607,60.5825,76.6531,255.525,2621264,9.99933
1,524288,100,inf,2.5,1,839,0,58.6565,21.1172,658.317,44.0339,286.786,1076.66,26214464,100
1,524288,1000,inf,2.5,1,840,0,58.4988,21.0991,2043.06,40.0543,1729.92,3900.43,262157926,1000.05
1,1048576,10,inf,2.5,1,841,0,118.011,56.7225,51.9963,155.293,154.118,556.744,5248577,10.0109
1,1048576,100,inf,2.5,1,842,0,117.288,63.2542,162.827,118.015,569.908,1051.62,52436917,100.015
1,1048576,1000,inf,2.5,1,843,0,117.163,62.6913,3613.48,100.343,3536.05,7450.11,524274707,999.975
1,32768,2,inf,2.5,1,844,1,3.8289,1.3996,1.8792,3.4369,7.496,18.5411,32968,2.01221
1,32768,4,inf,2.5,1,845,1,3.8427,1.5031,1.92,2.7849,5.5254,16.0765,65981,4.02716
1,32768,8,inf,2.5,1,846,1,3.7844,1.971,2.4089,2.1843,4.9562,15.7835,131690,8.03772
1,32768,16,inf,2.5,1,847,1,3.7101,1.6079,3.7524,2.106,5.1909,16.8625,261809,15.9796
1,32768,32,inf,2.5,1,848,1,3.8057,1.5792,5.2178,2.1389,6.6049,19.8554,524453,32.0101
1,32768,64,inf,2.5,1,849,1,3.9601,1.4038,7.9936,1.8833,11.2135,26.9519,1050483,64.1164
1,32768,128,inf,2.5,1,850,1,3.8483,1.3514,13.3472,1.819,17.8402,38.7097,2098128,128.06
1,32768,256,inf,2.5,1,851,1,3.6551,1.337,56.001,1.6765,29.7582,92.8961,4194614,256.019
1,32768,512,inf,2.5,1,852,1,3.884,1.4288,87.8146,1.6001,85.1553,180.342,8391294,512.164
1,32768,1024,inf,2.5,1,853,1,4.1057,1.3017,243.205,1.496,155.472,406.063,16778227,1024.06
1,32768,2048,inf,2.5,1,854,1,3.84,1.389,802.048,1.9076,304.459,1114.14,33556152,2048.1
1,32768,4096,inf,2.5,1,855,1,3.719,1.3923,2165.95,1.4705,554.237,2727.25,67114388,4096.34
1,32768,10,inf,2.5,1,856,2,4.1772,1.3042,2.1394,2.2289,4.5945,14.9004,163645,9.9881
1,32768,10,5,2.5,1,857,2,4.3539,1.3264,19.3897,2.2641,83.0452,110.884,163436,9.97534
1,32768,10,4.5,2.5,1,858,2,3.7334,1.4223,8.244,2.1696,91.815,107.889,163603,9.98553
1,32768,10,4,2.5,1,859,2,4.0203,1.3334,8.9855,2.2191,87.1828,104.233,163285,9.96613
1,32768,10,3.5,2.5,1,860,2,3.8242,1.3,9.492,2.2687,86.8685,104.243,163845,10.0003
1,32768,10,3,2.5,1,861,2,3.7598,1.4585,7.6452,2.2284,90.3323,105.931,163184,9.95996
1,32768,10,2.5,2.5,1,862,2,4.1215,1.3325,16.6492,2.3096,85.5824,110.492,164201,10.022
1,32768,10,2,2.5,1,863,2,3.8066,1.331,2.9347,2.2522,51.9077,62.7265,164149,10.0189
1,32768,10,inf,2.5,1,864,3,3.8302,1.4252,2.0527,2.3296,4.9568,15.2441,163960,10.0073
2,32768,10,inf,2.5,1,865,3,3.7019,1.9015,3.3289,2.5053,14.3921,26.3347,163842,10.0001
3,32768,10,inf,2.5,1,866,3,4.211,2.3597,33.2332,3.092,60.487,103.86,163817,9.9986
4,32768,10,inf,2.5,1,867,3,3.7143,2.7789,67.2673,6.2409,384.953,465.479,163597,9.98517
5,32768,10,inf,2.5,1,868,3,3.9244,3.4007,460.48,6.9194,1280.09,1755.34,163127,9.95648
1,32768,10,inf,2.5,1,869,4,3.8548,1.3941,2.2702,2.4157,4.4934,14.8846,164065,10.0137
2,32768,10,inf,2.5,1,870,4,3.7908,1.9065,3.3633,2.5674,14.0791,26.2233,164208,10.0225
3,32768,10,inf,2.5,1,871,4,3.9949,2.356,29.9093,3.0358,61.1827,101.312,163574,9.98376
4,32768,10,inf,2.5,1,872,4,3.5869,2.7065,103.68,6.4793,385.839,502.797,163597,9.98517
5,32768,10,inf,2.5,1,873,4,3.6295,3.2139,447.29,6.8694,1293.62,1755.15,163875,10.0021
1,32768,10,inf,2.5,2,874,4,3.7774,1.3909,1.7836,2.4261,2.3967,12.2328,163510,9.97986
2,32768,10,inf,2.5,2,875,4,3.6814,1.9886,5.2202,2.6333,7.6193,21.6232,163984,10.0088
3,32768,10,inf,2.5,2,876,4,3.9011,2.3722,25.1391,3.0812,33.4822,68.4595,163947,10.0065
4,32768,10,inf,2.5,2,877,4,3.7412,3.0984,83.9435,6.176,232.57,330.038,163715,9.99237
5,32768,10,inf,2.5,2,878,4,3.6647,3.297,444.075,6.8842,845.484,1303.93,164346,10.0309
1,32768,10,inf,2.5,3,879,4,3.8353,1.6529,1.8046,2.0368,1.8773,11.6753,163784,9.99658
2,32768,10,inf,2.5,3,880,4,3.6619,1.9961,2.6737,2.6778,5.8128,17.2995,163186,9.96008
3,32768,10,inf,2.5,3,881,4,3.6624,2.5846,31.1939,3.0039,25.7113,66.6311,163570,9.98352
4,32768,10,inf,2.5,3,882,4,3.6633,2.8493,77.4026,6.1653,184.471,275.389,164070,10.014
5,32768,10,inf,2.5,3,883,4,3.6947,3.2822,424.297,7.186,647.594,1086.61,163632,9.9873
1,32768,10,inf,2.5,4,884,4,3.7844,1.4288,1.664,2.2772,1.415,11.0854,164168,10.02
2,32768,10,inf,2.5,4,885,4,4.0742,1.9287,2.2387,2.4083,4.1726,15.3196,163702,9.99158
3,32768,10,inf,2.5,4,886,4,4.0455,2.3889,26.4079,3.0247,19.0192,55.3559,164570,10.0446
4,32768,10,inf,2.5,4,887,4,3.7235,2.7789,87.3377,6.4501,132.149,232.959,163217,9.96198
5,32768,10,inf,2.5,4,888,4,3.6452,3.2446,471.207,7.2436,493.563,979.463,163479,9.97797
1,32768,10,inf,2.5,5,889,4,4.0973,1.3718,1.8189,2.092,1.3361,11.1978,163762,9.99524
2,32768,10,inf,2.5,5,890,4,3.7569,1.9423,2.7492,2.4214,4.1238,15.488,164219,10.0231
3,32768,10,inf,2.5,5,891,4,3.7538,2.4092,31.5506,3.1244,16.9072,58.5012,163133,9.95685
4,32768,10,inf,2.5,5,892,4,3.7638,2.8443,100.22,6.278,114.103,227.764,163826,9.99915
5,32768,10,inf,2.5,5,893,4,3.7662,3.5836,452.745,6.8063,447.312,914.792,164727,10.0541
1,32768,10,inf,2.5,6,894,4,4.014,1.4669,2.1079,2.035,1.1,11.2061,163394,9.97278
2,32768,10,inf,2.5,6,895,4,3.7496,1.977,3.2376,2.4399,3.9087,15.8071,164096,10.0156
3,32768,10,inf,2.5,6,896,4,3.7802,2.388,36.1294,3.1013,14.2664,60.1503,163316,9.96802
4,32768,10,inf,2.5,6,897,4,4.0185,2.8494,81.2838,6.042,95.9819,190.748,163849,10.0005
5,32768,10,inf,2.5,6,898,4,3.751,3.3191,435.751,7.3656,390.993,841.753,163521,9.98053
1,32768,10,2,2.5,1,899,5,4.967,1.6065,3.4207,2.3588,49.9032,62.7502,163612,9.98608
2,32768,10,2,2.5,1,900,5,3.6708,1.8411,3.6244,2.3434,163.342,175.29,163354,9.97034
3,32768,10,2,2.5,1,901,5,3.5822,2.2845,9.9167,3.0655,739.816,759.168,164181,10.0208
4,32768,10,2,2.5,1,902,5,3.6606,3.021,62.3425,6.503,4299.31,4375.37,164038,10.0121
5,32768,10,2,2.5,1,903,5,3.7518,3.2632,47.4912,6.8772,18175.6,18237.5,163833,9.99957
1,32768,10,2,2.5,2,904,5,3.7602,1.3908,3.5529,2.1571,27.6536,39.0113,163821,9.99884
2,32768,10,2,2.5,2,905,5,4.0092,1.9521,4.9456,2.4877,89.058,102.928,163858,10.0011
3,32768,10,2,2.5,2,906,5,3.6693,2.3429,18.7808,3.1083,435.047,463.437,164768,10.0566
4,32768,10,2,2.5,2,907,5,4.057,2.8146,16.3794,6.227,2489.5,2519.5,164127,10.0175
5,32768,10,2,2.5,2,908,5,3.6971,3.2654,86.1511,7.2755,12232.3,12333.2,164096,10.0156
1,32768,10,2,2.5,3,909,5,3.9299,1.4229,2.574,2.3169,20.9026,31.6903,164363,10.0319
2,32768,10,2,2.5,3,910,5,3.826,1.9214,14.9552,2.4645,68.5913,92.2327,163540,9.98169
3,32768,10,2,2.5,3,911,5,3.6675,2.3452,4.1266,3.083,334.813,348.532,163767,9.99554
4,32768,10,2,2.5,3,912,5,3.6675,2.777,93.4308,6.4297,2109.15,2216.02,163050,9.95178
5,32768,10,2,2.5,3,913,5,3.6606,3.2297,100.936,7.2713,9552.36,9668.02,164213,10.0228
1,32768,10,2,2.5,4,914,5,3.8794,1.3699,10.5411,2.5251,14.8517,33.7067,163542,9.98181
2,32768,10,2,2.5,4,915,5,3.9412,2.2534,4.684,2.4645,48.8979,62.7308,164073,10.0142
3,32768,10,2,2.5,4,916,5,3.7523,2.4056,9.3686,3.1369,247.946,267.112,164233,10.024
4,32768,10,2,2.5,4,917,5,3.7542,2.8564,60.5973,6.3894,1430.72,1504.89,163701,9.99152
5,32768,10,2,2.5,4,918,5,3.8006,3.628,56.9219,7.1699,7403.53,7475.65,163990,10.0092
1,32768,10,2,2.5,5,919,5,3.8641,1.3695,3.0619,2.2261,15.0549,26.0879,163960,10.0073
2,32768,10,2,2.5,5,920,5,4.0233,1.9505,4.2467,2.5767,42.3749,55.681,163428,9.97485
3,32768,10,2,2.5,5,921,5,3.7584,2.42,9.6125,3.1318,216.823,236.259,163758,9.995
4,32768,10,2,2.5,5,922,5,3.7547,2.8504,13.3676,6.6115,1269.86,1297.02,163751,9.99457
5,32768,10,2,2.5,5,923,5,3.7583,3.341,70.6606,7.2232,6916.81,7002.37,163641,9.98785
1,32768,10,2,2.5,6,924,5,3.7866,1.3686,2.8894,2.4779,12.326,23.5455,163880,10.0024
2,32768,10,2,2.5,6,925,5,4.001,1.9473,6.9426,2.4464,38.9315,54.7621,163664,9.98926
3,32768,10,2,2.5,6,926,5,3.7659,2.4005,15.8734,3.1207,190.049,215.738,163983,10.0087
4,32768,10,2,2.5,6,927,5,3.7672,2.8424,21.8728,6.6012,1100.83,1136.5,164516,10.0413
5,32768,10,2,2.5,6,928,5,3.7533,3.3183,44.4378,7.732,6095.93,6155.76,162928,9.94434
1,1024,10,inf,2.5,1,929,0,0.1702,0.0579,0.3645,0.0835,0.1804,0.8742,5072,9.90625
1,1024,100,inf,2.5,1,930,0,0.1563,0.0557,1.5541,0.0575,0.4044,2.247,51085,99.7754
1,2048,10,inf,2.5,1,931,0,0.3177,0.1057,0.3998,0.1517,0.3533,1.358,10193,9.9541
1,2048,100,inf,2.5,1,932,0,0.3047,0.1048,4.5885,0.1364,1.0723,6.2363,102527,100.124
1,4096,10,inf,2.5,1,933,0,0.6042,0.1683,0.287,0.2269,0.5681,1.9187,20444,9.98242
1,4096,100,inf,2.5,1,934,0,0.4604,0.1675,6.0953,0.2134,1.7567,8.7564,204339,99.7749
1,4096,1000,inf,2.5,1,935,0,0.7815,0.1679,119.764,0.1855,13.0774,134.041,2047925,999.963
1,8192,10,inf,2.5,1,936,0,1.1478,0.3516,0.6725,0.4628,1.12,3.8781,40565,9.90356
1,8192,100,inf,2.5,1,937,0,0.9127,0.3501,5.0417,0.4072,3.8696,10.7037,409060,99.8682
1,8192,1000,inf,2.5,1,938,0,0.8993,0.6591,135.047,0.3812,31.6151,168.729,4096080,1000.02
1,16384,10,inf,2.5,1,939,0,1.9655,0.6957,1.1599,0.9669,2.2975,7.3331,81761,9.98059
1,16384,100,inf,2.5,1,940,0,1.874,0.6928,7.1262,0.8589,8.3372,19.1471,820097,100.109
1,16384,1000,inf,2.5,1,941,0,1.8569,0.7161,242.845,0.7574,72.8998,319.318,8191043,999.883
1,32768,10,inf,2.5,1,942,0,4.0167,1.3005,0.9057,1.8643,4.4591,13.0102,163842,10.0001
1,32768,100,inf,2.5,1,943,0,3.7607,1.5708,44.0603,1.7924,17.0022,68.6577,1639672,100.078
1,32768,1000,inf,2.5,1,944,0,3.6716,1.6449,329.566,1.5388,160.913,497.812,16383476,999.968
1,65536,10,inf,2.5,1,945,0,7.8382,2.7469,3.2501,4.6646,9.535,29.0412,326382,9.96039
1,65536,100,inf,2.5,1,946,0,7.5502,2.6495,86.0596,3.7449,34.5962,135.578,3280645,100.117
1,65536,1000,inf,2.5,1,947,0,7.2028,2.8911,581.219,3.7472,203.699,799.736,32765366,999.92
1,131072,10,inf,2.5,1,948,0,15.3739,5.5916,7.6295,11.2616,18.8962,60.7453,654801,9.99147
1,131072,100,inf,2.5,1,949,0,14.8675,5.243,118.953,8.8273,71.105,220.942,6555567,100.03
1,131072,1000,inf,2.5,1,950,0,14.8944,5.1737,872.736,8.0162,418.819,1321.61,65526682,999.858
1,262144,10,inf,2.5,1,951,0,30.1144,11.2468,12.217,25.1492,38.8022,121.808,1310847,10.001
1,262144,100,inf,2.5,1,952,0,29.518,10.944,69.0955,21.4821,140.173,275.11,13105851,99.9897
1,262144,1000,inf,2.5,1,953,0,29.3843,10.5243,1438.18,19.1235,856.839,2358.3,131061975,999.924
1,524288,10,inf,2.5,1,954,0,59.4352,21.3681,35.8873,61.3168,76.7782,262.579,2624416,10.0114
1,524288,100,inf,2.5,1,955,0,58.911,21.5434,266.878,45.0115,285.543,685.613,26218087,100.014
1,524288,1000,inf,2.5,1,956,0,58.9914,21.2387,1274.98,40.3233,1749.71,3153.3,262164454,1000.08
1,1048576,10,inf,2.5,1,957,0,120.323,56.9276,62.2576,154.671,154.545,569.377,5238018,9.99073
1,1048576,100,inf,2.5,1,958,0,117.477,63.1796,248.013,119.647,576.384,1145.27,52437458,100.017
1,1048576,1000,inf,2.5,1,959,0,117.671,69.4131,3901.04,99.5836,3521.82,7729.46,524255532,999.938
1,32768,2,inf,2.5,1,960,1,4.0723,1.3835,1.3848,3.2431,7.5539,18.1491,32839,2.00433
1,32768,4,inf,2.5,1,961,1,3.9583,1.484,1.9183,2.7083,5.6339,16.2485,65291,3.98505
1,32768,8,inf,2.5,1,962,1,4.2133,1.4419,1.7856,2.2571,4.3148,14.4941,130915,7.99042
1,32768,16,inf,2.5,1,963,1,4.2657,1.4438,2.4885,2.0308,4.6767,15.4026,262556,16.0251
1,32768,32,inf,2.5,1,964,1,4.3423,1.5541,4.5908,1.773,7.1693,19.9351,524338,32.0031
1,32768,64,inf,2.5,1,965,1,3.9147,1.4376,21.3426,1.8138,11.1226,40.135,1046717,63.8865
1,32768,128,inf,2.5,1,966,1,3.7138,1.3334,12.41,1.7257,17.3788,37.0667,2100726,128.218
1,32768,256,inf,2.5,1,967,1,4.1007,1.5454,60.3097,1.6478,46.4929,114.569,4198517,256.257
1,32768,512,inf,2.5,1,968,1,3.6545,1.3329,129.743,1.5388,84.5158,221.393,8389880,512.078
1,32768,1024,inf,2.5,1,969,1,3.9768,1.3375,281.34,1.4965,155.766,444.383,16783880,1024.41
1,32768,2048,inf,2.5,1,970,1,3.7496,1.6909,863.514,1.4553,297,1167.89,33553782,2047.96
1,32768,4096,inf,2.5,1,971,1,4.0519,1.301,2079.08,1.4224,548.624,2634.96,67116331,4096.46
1,32768,10,inf,2.5,1,972,2,4.115,1.383,1.8324,2.0601,4.5922,14.4728,163629,9.98712
1,32768,10,5,2.5,1,973,2,4.3242,1.6664,9.7865,2.1922,88.857,107.332,163548,9.98218
1,32768,10,4.5,2.5,1,974,2,3.7295,1.4214,10.2794,2.2531,83.2621,101.437,164220,10.0232
1,32768,10,4,2.5,1,975,2,3.7775,1.3866,7.6773,2.386,91.2702,106.992,163810,9.99817
1,32768,10,3.5,2.5,1,976,2,4.3603,1.3467,8.3923,2.1463,87.848,104.587,164209,10.0225
