[CSV]host,iter,algo,n,avgDeg,alpha,T,R,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]compute5,1,Embedder,21544,1000,0.6,0.9,16.8315,296.016,783156,72.7029
[CSV]compute5,1,Embedder,46415,1000,0.6,0.9,18.3666,731.01,1892123,81.5307
[CSV]compute5,1,Embedder,100000,1000,0.6,0.9,19.9017,1833.77,4724138,94.4828
[CSV]compute5,1,Embedder,215443,1000,0.6,0.9,21.4367,4454.93,10888641,101.081
[CSV]compute5,1,Embedder,464158,1000,0.6,0.9,22.9718,10972.7,25446045,109.644
[CSV]compute5,1,Embedder,1000000,1000,0.6,0.9,24.5068,27324.7,60674811,121.35
[CSV]compute5,1,Embedder,2154434,1000,0.6,0.9,26.0419,65919.9,142102140,131.916
[CSV]compute5,1,Embedder,10000,10,1,0.9,20.1124,66.6511,16812,3.3624
[CSV]compute5,1,Embedder,10000,10,1,0.9,20.1124,66.1362,16316,3.2632
[CSV]compute5,1,Embedder,21544,10,1,0.9,21.6474,136.204,36360,3.37542
[CSV]compute5,1,Embedder,46415,10,1,0.9,23.1825,279.885,78453,3.3805
[CSV]compute5,1,Embedder,100000,10,1,0.9,24.7176,573.598,168166,3.36332
[CSV]compute5,1,Embedder,215443,10,1,0.9,26.2526,1142.55,359518,3.33748
[CSV]compute5,1,Embedder,464158,10,1,0.9,27.7877,4303.6,760012,3.2748
[CSV]compute5,1,Embedder,1000000,10,1,0.9,29.3227,9305.03,1640143,3.28029
[CSV]compute5,1,Embedder,2154434,10,1,0.9,30.8578,19438.7,3556409,3.30148
[CSV]compute5,1,Embedder,4641588,10,1,0.9,32.3928,40535.2,7661454,3.30122
[CSV]compute5,1,Embedder,10000000,10,1,0.9,33.9279,84991.5,16605326,3.32107
[CSV]compute5,1,Embedder,21544346,10,1,0.9,35.463,172703,36056481,3.34719
[CSV]compute5,1,Embedder,10000,100,1,0.9,15.5072,43.5598,78171,15.6342
[CSV]compute5,1,Embedder,10000,100,1,0.9,15.5072,43.1357,77522,15.5044
[CSV]compute5,1,Embedder,21544,100,1,0.9,17.0422,97.1253,175744,16.3149
[CSV]compute5,1,Embedder,46415,100,1,0.9,18.5773,213.061,382629,16.4873
[CSV]compute5,1,Embedder,100000,100,1,0.9,20.1124,484.959,848713,16.9743
[CSV]compute5,1,Embedder,215443,100,1,0.9,21.6474,1127.75,1897496,17.6148
[CSV]compute5,1,Embedder,464158,100,1,0.9,23.1825,2720.24,4234943,18.2479
[CSV]compute5,1,Embedder,1000000,100,1,0.9,24.7176,5712,9336051,18.6721
[CSV]compute5,1,Embedder,2154434,100,1,0.9,26.2526,13900.4,20689054,19.206
[CSV]compute5,1,Embedder,4641588,100,1,0.9,27.7877,25561.6,35285468,15.204
[CSV]compute5,1,Embedder,10000000,100,1,0.9,29.3227,56449.3,78189521,15.6379
[CSV]compute5,1,Embedder,21544,1000,1,0.9,12.4371,1003.02,1977221,183.552
[CSV]compute5,1,Embedder,46415,1000,1,0.9,13.9721,1216.58,3267905,140.812
[CSV]compute5,1,Embedder,100000,1000,1,0.9,15.5072,2779.15,7194328,143.887
[CSV]compute5,1,Embedder,215443,1000,1,0.9,17.0423,6703.19,16394625,152.195
[CSV]compute5,1,Embedder,464158,1000,1,0.9,18.5773,15446.4,36562884,157.545
[CSV]compute5,1,Embedder,1000000,1000,1,0.9,20.1124,34793.6,81165222,162.33
[CSV]compute5,1,Embedder,2154434,1000,1,0.9,21.6474,80511.1,181474276,168.466
[CSV]compute5,1,Embedder,4641588,1000,1,0.9,23.1825,180747,405551866,174.747
[CSV]compute5,2,Embedder,10000,10,0.6,0,19.2056,29.8616,47889,9.5778
[CSV]compute5,2,Embedder,10000,10,0.6,0,19.2056,26.5602,39060,7.812
[CSV]compute5,2,Embedder,21544,10,0.6,0,20.8558,43.5464,97589,9.05951
[CSV]compute5,2,Embedder,46415,10,0.6,0,22.4896,110.351,226731,9.76973
[CSV]compute5,2,Embedder,100000,10,0.6,0,24.112,275.853,532049,10.641
[CSV]compute5,2,Embedder,215443,10,0.6,0,25.7171,712.155,1147039,10.6482
[CSV]compute5,2,Embedder,464158,10,0.6,0,27.3193,1774.68,2289586,9.86555
[CSV]compute5,2,Embedder,1000000,10,0.6,0,28.9054,4178.28,5004430,10.0089
[CSV]compute5,2,Embedder,2154434,10,0.6,0,30.488,12296.2,10553972,9.79744
[CSV]compute5,2,Embedder,4641588,10,0.6,0,32.0655,22298,25413115,10.9502
[CSV]compute5,2,Embedder,10000000,10,0.6,0,33.6363,47819.7,48776800,9.75536
[CSV]compute5,2,Embedder,21544346,10,0.6,0,35.2051,103777,102415430,9.50741
[CSV]compute5,2,Embedder,10000,100,0.6,0,14.0942,162.373,471844,94.3688
[CSV]compute5,2,Embedder,10000,100,0.6,0,14.0942,167.331,469558,93.9116
[CSV]compute5,2,Embedder,21544,100,0.6,0,15.8307,428.979,1049440,97.4229
[CSV]compute5,2,Embedder,46415,100,0.6,0,17.531,1097.95,2302756,99.2246
[CSV]compute5,2,Embedder,100000,100,0.6,0,19.2046,2708.5,4916794,98.3359
[CSV]compute5,2,Embedder,215443,100,0.6,0,20.8564,3560.04,10027765,93.0897
[CSV]compute5,2,Embedder,464158,100,0.6,0,22.4907,9301.22,22402708,96.5305
[CSV]compute5,2,Embedder,1000000,100,0.6,0,24.1109,22158.4,47800738,95.6015
[CSV]compute5,2,Embedder,2154434,100,0.6,0,25.7189,53445.3,105719349,98.1412
[CSV]compute5,2,Embedder,4641588,100,0.6,0,27.3174,129100,232061372,99.9922
[CSV]compute5,2,Embedder,21544,1000,0.6,0,10.4538,3859.71,9538790,885.517
[CSV]compute5,2,Embedder,46415,1000,0.6,0,12.309,10916.5,21424072,923.153
[CSV]compute5,2,Embedder,100000,1000,0.6,0,14.0941,16097.4,45781505,915.63
[CSV]compute5,2,Embedder,215443,1000,0.6,0,15.8305,42341.5,104343927,968.645
[CSV]compute5,2,Embedder,464158,1000,0.6,0,17.5312,105715,222573896,959.044
[CSV]compute5,2,Embedder,10000,10,1,0,15.683,25.6363,46977,9.3954
[CSV]compute5,2,Embedder,10000,10,1,0,15.683,26.7398,49406,9.8812
[CSV]compute5,2,Embedder,21544,10,1,0,17.2179,61.3747,105739,9.8161
[CSV]compute5,2,Embedder,46415,10,1,0,18.7527,140.018,229459,9.88728
[CSV]compute5,2,Embedder,100000,10,1,0,20.2913,320.256,504979,10.0996
[CSV]compute5,2,Embedder,215443,10,1,0,21.8265,742.506,1068704,9.92099
[CSV]compute5,2,Embedder,464158,10,1,0,23.3616,1911.07,2317179,9.98444
[CSV]compute5,2,Embedder,1000000,10,1,0,24.8968,4541.02,4984770,9.96954
[CSV]compute5,2,Embedder,2154434,10,1,0,26.4319,6924.02,10832038,10.0556
[CSV]compute5,2,Embedder,4641588,10,1,0,27.9671,15935.7,23134391,9.96831
[CSV]compute5,2,Embedder,10000000,10,1,0,29.5022,37115.8,49903726,9.98075
[CSV]compute5,2,Embedder,21544346,10,1,0,31.0374,83991.7,107574875,9.98637
[CSV]compute5,2,Embedder,46415888,10,1,0,32.5725,167817,231847540,9.99001
[CSV]compute5,2,Embedder,10000,100,1,0,11.0622,354.089,482388,96.4776
[CSV]compute5,2,Embedder,10000,100,1,0,11.0622,360.839,494668,98.9336
[CSV]compute5,2,Embedder,21544,100,1,0,12.6063,430.768,1067744,99.1222
[CSV]compute5,2,Embedder,46415,100,1,0,14.1455,1032.44,2331089,100.446
[CSV]compute5,2,Embedder,100000,100,1,0,15.683,2418.74,5029210,100.584
[CSV]compute5,2,Embedder,215443,100,1,0,17.2191,5722.31,10842459,100.653
[CSV]compute5,2,Embedder,464158,100,1,0,18.7545,13106.3,23308542,100.434
[CSV]compute5,2,Embedder,1000000,100,1,0,20.2899,29444.1,50183759,100.368
[CSV]compute5,2,Embedder,2154434,100,1,0,21.825,68272.9,107983390,100.243
[CSV]compute5,2,Embedder,4641588,100,1,0,23.36,150043,231887586,99.9173
[CSV]compute5,2,Embedder,21544,1000,1,0,7.93843,6192.94,10652628,988.918
[CSV]compute5,2,Embedder,46415,1000,1,0,9.50959,15203.8,23360053,1006.57
[CSV]compute5,2,Embedder,100000,1000,1,0,11.0624,36033.9,49931380,998.628
[CSV]compute5,2,Embedder,215443,1000,1,0,12.6062,43207.3,107277867,995.882
[CSV]compute5,2,Embedder,464158,1000,1,0,14.1456,101231,232414582,1001.45
[CSV]compute5,2,Embedder,10000,10,0.6,0.5,20.9825,118.072,23995,4.799
[CSV]compute5,2,Embedder,10000,10,0.6,0.5,20.9825,119.955,29659,5.9318
[CSV]compute5,2,Embedder,21544,10,0.6,0.5,22.5176,245.725,64950,6.02952
[CSV]compute5,2,Embedder,46415,10,0.6,0.5,24.0526,488.825,127735,5.50404
[CSV]compute5,2,Embedder,100000,10,0.6,0.5,25.5877,1022,324033,6.48066
[CSV]compute5,2,Embedder,215443,10,0.6,0.5,27.1228,2149.55,711053,6.60085
[CSV]compute5,2,Embedder,464158,10,0.6,0.5,28.6578,4746.67,1626925,7.01022
[CSV]compute5,2,Embedder,1000000,10,0.6,0.5,30.1929,10831.9,4165942,8.33188
[CSV]compute5,2,Embedder,2154434,10,0.6,0.5,31.7279,23866.7,9104356,8.45174
[CSV]compute5,2,Embedder,4641588,10,0.6,0.5,33.263,49194.9,17428762,7.50983
[CSV]compute5,2,Embedder,10000000,10,0.6,0.5,34.7981,133900,37866586,7.57332
[CSV]compute5,2,Embedder,10000,100,0.6,0.5,16.3774,119.778,213513,42.7026
[CSV]compute5,2,Embedder,10000,100,0.6,0.5,16.3774,115.249,207251,41.4502
[CSV]compute5,2,Embedder,21544,100,0.6,0.5,17.9124,322.364,581625,53.9942
[CSV]compute5,2,Embedder,46415,100,0.6,0.5,19.4475,462.462,1067456,45.9962
[CSV]compute5,2,Embedder,100000,100,0.6,0.5,20.9825,1114.83,2651366,53.0273
[CSV]compute5,2,Embedder,215443,100,0.6,0.5,22.5176,2641.41,5915302,54.9129
[CSV]compute5,2,Embedder,464158,100,0.6,0.5,24.0527,6095.06,12863953,55.4292
[CSV]compute5,2,Embedder,1000000,100,0.6,0.5,25.5877,15357.7,30282503,60.565
[CSV]compute5,2,Embedder,2154434,100,0.6,0.5,27.1228,34813.4,66042576,61.3085
[CSV]compute5,2,Embedder,4641588,100,0.6,0.5,28.6578,85852.1,160870208,69.3169
[CSV]compute5,2,Embedder,21544,1000,0.6,0.5,13.3072,1574.61,3635670,337.511
[CSV]compute5,2,Embedder,46415,1000,0.6,0.5,14.8423,4124.04,9034059,389.273
[CSV]compute5,2,Embedder,100000,1000,0.6,0.5,16.3774,10684.4,21849978,437
[CSV]compute5,2,Embedder,215443,1000,0.6,0.5,17.9124,27060.1,52574309,488.058
[CSV]compute5,2,Embedder,464158,1000,0.6,0.5,19.4475,35312.7,103642662,446.584
[CSV]compute5,2,Embedder,1000000,1000,0.6,0.5,20.9825,86952.5,247587388,495.175
[CSV]compute5,2,Embedder,2154434,1000,0.6,0.5,22.5176,211959,575788623,534.515
[CSV]compute5,2,Embedder,10000,10,1,0.5,16.5881,42.223,44773,8.9546
[CSV]compute5,2,Embedder,10000,10,1,0.5,16.5881,42.0847,44501,8.9002
[CSV]compute5,2,Embedder,21544,10,1,0.5,18.1231,83.1234,88529,8.21844
[CSV]compute5,2,Embedder,46415,10,1,0.5,19.6582,180.441,199569,8.59933
[CSV]compute5,2,Embedder,100000,10,1,0.5,21.1933,410.835,438839,8.77678
[CSV]compute5,2,Embedder,215443,10,1,0.5,22.7283,973.892,909358,8.44175
[CSV]compute5,2,Embedder,464158,10,1,0.5,24.2634,2272.27,1984089,8.5492
[CSV]compute5,2,Embedder,1000000,10,1,0.5,25.7984,5034.27,4324134,8.64827
[CSV]compute5,2,Embedder,2154434,10,1,0.5,27.3335,10094.4,9420573,8.74529
[CSV]compute5,2,Embedder,4641588,10,1,0.5,28.8686,22871.9,20448554,8.81102
[CSV]compute5,2,Embedder,10000000,10,1,0.5,30.4036,56052.8,44563976,8.9128
[CSV]compute5,2,Embedder,21544346,10,1,0.5,31.9387,120277,87521505,8.12478
[CSV]compute5,2,Embedder,10000,100,1,0.5,11.9829,218.445,411665,82.333
[CSV]compute5,2,Embedder,10000,100,1,0.5,11.9829,220.262,412600,82.52
[CSV]compute5,2,Embedder,21544,100,1,0.5,13.518,515.258,904849,84.0001
[CSV]compute5,2,Embedder,46415,100,1,0.5,15.053,1173.37,1937828,83.5001
[CSV]compute5,2,Embedder,100000,100,1,0.5,16.5881,2789.64,4320122,86.4024
[CSV]compute5,2,Embedder,215443,100,1,0.5,18.1232,3489.34,8278823,76.854
[CSV]compute5,2,Embedder,464158,100,1,0.5,19.6582,7916.91,17943966,77.3184
[CSV]compute5,2,Embedder,1000000,100,1,0.5,21.1933,18330.7,39521661,79.0433
[CSV]compute5,2,Embedder,2154434,100,1,0.5,22.7283,41898,86863935,80.6374
[CSV]compute5,2,Embedder,4641588,100,1,0.5,24.2634,92549.7,190196497,81.9532
[CSV]compute5,2,Embedder,10000000,100,1,0.5,25.7984,203751,414556961,82.9114
[CSV]compute5,2,Embedder,21544,1000,1,0.5,8.91278,3762.75,8200661,761.294
[CSV]compute5,2,Embedder,46415,1000,1,0.5,10.4478,9106,18696045,805.604
[CSV]compute5,2,Embedder,100000,1000,1,0.5,11.9829,21457.4,41172934,823.459
[CSV]compute5,2,Embedder,215443,1000,1,0.5,13.518,50212.2,89957148,835.09
[CSV]compute5,2,Embedder,464158,1000,1,0.5,15.053,118045,198101691,853.596
[CSV]compute5,2,Embedder,10000,10,0.6,0.9,24.5068,394.724,13073,2.6146
[CSV]compute5,2,Embedder,10000,10,0.6,0.9,24.5068,395.011,12214,2.4428
[CSV]compute5,2,Embedder,21544,10,0.6,0.9,26.0419,767.184,25845,2.39928
[CSV]compute5,2,Embedder,46415,10,0.6,0.9,27.5769,1506.3,60186,2.59339
[CSV]compute5,2,Embedder,100000,10,0.6,0.9,29.112,3077.23,126024,2.52048
[CSV]compute5,2,Embedder,215443,10,0.6,0.9,30.6471,12062.6,272365,2.52842
[CSV]compute5,2,Embedder,464158,10,0.6,0.9,32.1821,24376.7,622612,2.68276
[CSV]compute5,2,Embedder,1000000,10,0.6,0.9,33.7172,49386.2,1352002,2.704
[CSV]compute5,2,Embedder,2154434,10,0.6,0.9,35.2522,99486.1,2841162,2.6375
[CSV]compute5,2,Embedder,4641588,10,0.6,0.9,36.7873,201375,7171806,3.09024
[CSV]compute5,2,Embedder,10000,100,0.6,0.9,19.9017,84.4403,57810,11.562
[CSV]compute5,2,Embedder,10000,100,0.6,0.9,19.9017,85.342,62975,12.595
[CSV]compute5,2,Embedder,21544,100,0.6,0.9,21.4367,179.32,146208,13.573
[CSV]compute5,2,Embedder,46415,100,0.6,0.9,22.9717,391.67,337308,14.5344
[CSV]compute5,2,Embedder,100000,100,0.6,0.9,24.5068,830.554,733259,14.6652
[CSV]compute5,2,Embedder,215443,100,0.6,0.9,26.0419,2048.34,1716675,15.9362
[CSV]compute5,2,Embedder,464158,100,0.6,0.9,27.5769,4834.66,3867996,16.6667
[CSV]compute5,2,Embedder,1000000,100,0.6,0.9,29.112,10509.1,8033748,16.0675
[CSV]compute5,2,Embedder,2154434,100,0.6,0.9,30.6471,26942.7,15042185,13.9639
[CSV]compute5,2,Embedder,21544,1000,0.6,0.9,16.8315,297.049,774079,71.8603
[CSV]compute5,2,Embedder,46415,1000,0.6,0.9,18.3666,751.47,1974029,85.06
[CSV]compute5,2,Embedder,100000,1000,0.6,0.9,19.9017,1788.06,4607521,92.1504
[CSV]compute5,2,Embedder,215443,1000,0.6,0.9,21.4367,4596.32,11219509,104.153
[CSV]compute5,2,Embedder,464158,1000,0.6,0.9,22.9718,11781.2,27207447,117.234
[CSV]compute5,2,Embedder,1000000,1000,0.6,0.9,24.5068,27029.7,59081770,118.164
[CSV]compute5,2,Embedder,2154434,1000,0.6,0.9,26.0419,65470.9,138786610,128.838
[CSV]compute5,2,Embedder,10000,10,1,0.9,20.1124,66.4262,16423,3.2846
[CSV]compute5,2,Embedder,10000,10,1,0.9,20.1124,66.2827,16522,3.3044
[CSV]compute5,2,Embedder,21544,10,1,0.9,21.6474,136.224,36102,3.35147
[CSV]compute5,2,Embedder,46415,10,1,0.9,23.1825,282.602,78165,3.36809
[CSV]compute5,2,Embedder,100000,10,1,0.9,24.7176,599.185,169261,3.38522
[CSV]compute5,2,Embedder,215443,10,1,0.9,26.2526,1303.52,363662,3.37595
[CSV]compute5,2,Embedder,464158,10,1,0.9,27.7877,4462.16,756557,3.25991
[CSV]compute5,2,Embedder,1000000,10,1,0.9,29.3227,9412.98,1635870,3.27174
[CSV]compute5,2,Embedder,2154434,10,1,0.9,30.8578,19497.5,3551400,3.29683
[CSV]compute5,2,Embedder,4641588,10,1,0.9,32.3928,41004.1,7673453,3.30639
[CSV]compute5,2,Embedder,10000000,10,1,0.9,33.9279,85584,16600179,3.32004
[CSV]compute5,2,Embedder,21544346,10,1,0.9,35.463,173351,35979546,3.34005
[CSV]compute5,2,Embedder,10000,100,1,0.9,15.5072,43.7751,78783,15.7566
[CSV]compute5,2,Embedder,10000,100,1,0.9,15.5072,42.0332,74920,14.984
[CSV]compute5,2,Embedder,21544,100,1,0.9,17.0422,95.3878,171700,15.9395
[CSV]compute5,2,Embedder,46415,100,1,0.9,18.5773,213.606,386089,16.6364
[CSV]compute5,2,Embedder,100000,100,1,0.9,20.1124,500.119,870921,17.4184
[CSV]compute5,2,Embedder,215443,100,1,0.9,21.6474,1210.7,1931313,17.9288
[CSV]compute5,2,Embedder,464158,100,1,0.9,23.1825,2831.54,4198364,18.0902
[CSV]compute5,2,Embedder,1000000,100,1,0.9,24.7176,6333.85,9292551,18.5851
[CSV]compute5,2,Embedder,2154434,100,1,0.9,26.2526,14136.3,20678672,19.1964
[CSV]compute5,2,Embedder,4641588,100,1,0.9,27.7877,25822,35314958,15.2168
[CSV]compute5,2,Embedder,10000000,100,1,0.9,29.3227,57235.7,78333657,15.6667
[CSV]compute5,2,Embedder,21544,1000,1,0.9,12.4371,982.192,1944376,180.503
[CSV]compute5,2,Embedder,46415,1000,1,0.9,13.9721,1190.69,3198646,137.828
[CSV]compute5,2,Embedder,100000,1000,1,0.9,15.5072,2824.45,7225130,144.503
[CSV]compute5,2,Embedder,215443,1000,1,0.9,17.0423,6758.23,16486943,153.052
[CSV]compute5,2,Embedder,464158,1000,1,0.9,18.5773,15421,36588365,157.655
[CSV]compute5,2,Embedder,1000000,1000,1,0.9,20.1124,35049.9,81214662,162.429
[CSV]compute5,2,Embedder,2154434,1000,1,0.9,21.6474,80742.6,181735276,168.708
[CSV]compute5,2,Embedder,4641588,1000,1,0.9,23.1825,180204,405119307,174.561
[CSV]compute5,3,Embedder,10000,10,0.6,0,19.2056,30.0127,46743,9.3486
[CSV]compute5,3,Embedder,10000,10,0.6,0,19.2056,28.7804,46584,9.3168
[CSV]compute5,3,Embedder,21544,10,0.6,0,20.8558,44.4647,102594,9.52414
[CSV]compute5,3,Embedder,46415,10,0.6,0,22.4896,113.25,236674,10.1982
[CSV]compute5,3,Embedder,100000,10,0.6,0,24.112,258.262,462812,9.25624
[CSV]compute5,3,Embedder,215443,10,0.6,0,25.7171,678.774,1029444,9.55653
[CSV]compute5,3,Embedder,464158,10,0.6,0,27.3193,2111.36,2380027,10.2552
[CSV]compute5,3,Embedder,1000000,10,0.6,0,28.9054,5231.93,4652949,9.3059
[CSV]compute5,3,Embedder,2154434,10,0.6,0,30.488,12774.2,10664380,9.89994
[CSV]compute5,3,Embedder,4641588,10,0.6,0,32.0655,21636.3,23935814,10.3136
[CSV]compute5,3,Embedder,10000000,10,0.6,0,33.6363,47430.1,48201682,9.64034
[CSV]compute5,3,Embedder,21544346,10,0.6,0,35.2051,103865,102895359,9.55196
[CSV]compute5,3,Embedder,10000,100,0.6,0,14.0942,162.319,455942,91.1884
[CSV]compute5,3,Embedder,10000,100,0.6,0,14.0942,165.08,461382,92.2764
[CSV]compute5,3,Embedder,21544,100,0.6,0,15.8307,424.031,1018222,94.5249
[CSV]compute5,3,Embedder,46415,100,0.6,0,17.531,1069.32,2228887,96.0417
[CSV]compute5,3,Embedder,100000,100,0.6,0,19.2046,2646.6,4979726,99.5945
[CSV]compute5,3,Embedder,215443,100,0.6,0,20.8564,3842.55,10982381,101.952
[CSV]compute5,3,Embedder,464158,100,0.6,0,22.4907,9191.06,21565587,92.9235
[CSV]compute5,3,Embedder,1000000,100,0.6,0,24.1109,23330.4,50423262,100.847
[CSV]compute5,3,Embedder,2154434,100,0.6,0,25.7189,54552.4,106656833,99.0115
[CSV]compute5,3,Embedder,4641588,100,0.6,0,27.3174,125583,226553186,97.6188
[CSV]compute5,3,Embedder,21544,1000,0.6,0,10.4538,3935.41,9764582,906.478
[CSV]compute5,3,Embedder,46415,1000,0.6,0,12.309,10796.3,21469603,925.115
[CSV]compute5,3,Embedder,100000,1000,0.6,0,14.0941,16274.2,46917445,938.349
[CSV]compute5,3,Embedder,215443,1000,0.6,0,15.8305,42392.6,104068477,966.088
[CSV]compute5,3,Embedder,464158,1000,0.6,0,17.5312,105711,219789349,947.045
[CSV]compute5,3,Embedder,10000,10,1,0,15.683,27.0974,49743,9.9486
[CSV]compute5,3,Embedder,10000,10,1,0,15.683,25.7792,47424,9.4848
[CSV]compute5,3,Embedder,21544,10,1,0,17.2179,63.1411,109067,10.125
[CSV]compute5,3,Embedder,46415,10,1,0,18.7527,142.884,232911,10.036
[CSV]compute5,3,Embedder,100000,10,1,0,20.2913,338.833,505263,10.1053
[CSV]compute5,3,Embedder,215443,10,1,0,21.8265,844.611,1081739,10.042
[CSV]compute5,3,Embedder,464158,10,1,0,23.3616,2004.12,2304734,9.93082
[CSV]compute5,3,Embedder,1000000,10,1,0,24.8968,4647.96,5011669,10.0233
[CSV]compute5,3,Embedder,2154434,10,1,0,26.4319,7027.75,10763829,9.99226
[CSV]compute5,3,Embedder,4641588,10,1,0,27.9671,16196.4,23183041,9.98927
[CSV]compute5,3,Embedder,10000000,10,1,0,29.5022,37195.8,49915812,9.98316
[CSV]compute5,3,Embedder,21544346,10,1,0,31.0374,84066,107659701,9.99424
[CSV]compute5,3,Embedder,46415888,10,1,0,32.5725,167749,231819846,9.98881
[CSV]compute5,3,Embedder,10000,100,1,0,11.0622,360.649,494774,98.9548
[CSV]compute5,3,Embedder,10000,100,1,0,11.0622,360.492,496830,99.366
[CSV]compute5,3,Embedder,21544,100,1,0,12.6063,441.955,1092214,101.394
[CSV]compute5,3,Embedder,46415,100,1,0,14.1455,1011.28,2282240,98.3406
[CSV]compute5,3,Embedder,100000,100,1,0,15.683,2415.31,5030498,100.61
[CSV]compute5,3,Embedder,215443,100,1,0,17.2191,5677.63,10819264,100.437
[CSV]compute5,3,Embedder,464158,100,1,0,18.7545,13135.8,23352503,100.623
[CSV]compute5,3,Embedder,1000000,100,1,0,20.2899,28910.3,49421328,98.8427
[CSV]compute5,3,Embedder,2154434,100,1,0,21.825,67950.8,107642585,99.9266
[CSV]compute5,3,Embedder,4641588,100,1,0,23.36,149986,231835462,99.8949
[CSV]compute5,3,Embedder,21544,1000,1,0,7.93843,6133.48,10581993,982.361
[CSV]compute5,3,Embedder,46415,1000,1,0,9.50959,15112.3,23139895,997.087
[CSV]compute5,3,Embedder,100000,1000,1,0,11.0624,36046.3,49558040,991.161
[CSV]compute5,3,Embedder,215443,1000,1,0,12.6062,43498.3,108275988,1005.15
[CSV]compute5,3,Embedder,464158,1000,1,0,14.1456,101504,233013588,1004.03
[CSV]compute5,3,Embedder,10000,10,0.6,0.5,20.9825,120.946,34412,6.8824
[CSV]compute5,3,Embedder,10000,10,0.6,0.5,20.9825,118.867,26951,5.3902
[CSV]compute5,3,Embedder,21544,10,0.6,0.5,22.5176,245.032,67331,6.25056
[CSV]compute5,3,Embedder,46415,10,0.6,0.5,24.0526,485.104,126633,5.45655
[CSV]compute5,3,Embedder,100000,10,0.6,0.5,25.5877,1034.46,376121,7.52242
[CSV]compute5,3,Embedder,215443,10,0.6,0.5,27.1228,2142.83,689296,6.39887
[CSV]compute5,3,Embedder,464158,10,0.6,0.5,28.6578,4798.32,1712978,7.38101
[CSV]compute5,3,Embedder,1000000,10,0.6,0.5,30.1929,10780.2,3661135,7.32227
[CSV]compute5,3,Embedder,2154434,10,0.6,0.5,31.7279,22996.6,7769938,7.21297
[CSV]compute5,3,Embedder,4641588,10,0.6,0.5,33.263,50815.3,18828015,8.11275
[CSV]compute5,3,Embedder,10000000,10,0.6,0.5,34.7981,143467,34164924,6.83298
[CSV]compute5,3,Embedder,10000,100,0.6,0.5,16.3774,119.069,214101,42.8202
[CSV]compute5,3,Embedder,10000,100,0.6,0.5,16.3774,116.303,208286,41.6572
[CSV]compute5,3,Embedder,21544,100,0.6,0.5,17.9124,298.49,512058,47.536
[CSV]compute5,3,Embedder,46415,100,0.6,0.5,19.4475,466.117,1083897,46.7046
[CSV]compute5,3,Embedder,100000,100,0.6,0.5,20.9825,1137.03,2495680,49.9136
[CSV]compute5,3,Embedder,215443,100,0.6,0.5,22.5176,3029.1,6112478,56.7433
[CSV]compute5,3,Embedder,464158,100,0.6,0.5,24.0527,6930.65,13287277,57.2532
[CSV]compute5,3,Embedder,1000000,100,0.6,0.5,25.5877,16548.7,29395765,58.7915
[CSV]compute5,3,Embedder,2154434,100,0.6,0.5,27.1228,41470.6,71066843,65.9726
[CSV]compute5,3,Embedder,4641588,100,0.6,0.5,28.6578,93164.8,154050958,66.3786
[CSV]compute5,3,Embedder,21544,1000,0.6,0.5,13.3072,1621.87,3806574,353.377
[CSV]compute5,3,Embedder,46415,1000,0.6,0.5,14.8423,4082.22,8959884,386.077
[CSV]compute5,3,Embedder,100000,1000,0.6,0.5,16.3774,10803.3,22060228,441.205
[CSV]compute5,3,Embedder,215443,1000,0.6,0.5,17.9124,26855.9,51408404,477.234
[CSV]compute5,3,Embedder,464158,1000,0.6,0.5,19.4475,37077.4,107116988,461.554
[CSV]compute5,3,Embedder,1000000,1000,0.6,0.5,20.9825,89942.2,252015695,504.031
[CSV]compute5,3,Embedder,2154434,1000,0.6,0.5,22.5176,216998,576177651,534.876
[CSV]compute5,3,Embedder,10000,10,1,0.5,16.5881,42.6522,45655,9.131
[CSV]compute5,3,Embedder,10000,10,1,0.5,16.5881,42.2509,45551,9.1102
[CSV]compute5,3,Embedder,21544,10,1,0.5,18.1231,82.447,87681,8.13971
[CSV]compute5,3,Embedder,46415,10,1,0.5,19.6582,176.03,191011,8.23057
[CSV]compute5,3,Embedder,100000,10,1,0.5,21.1933,402.224,412250,8.245
[CSV]compute5,3,Embedder,215443,10,1,0.5,22.7283,932.078,926929,8.60487
[CSV]compute5,3,Embedder,464158,10,1,0.5,24.2634,2206.46,1989456,8.57232
[CSV]compute5,3,Embedder,1000000,10,1,0.5,25.7984,5093.89,4312036,8.62407
[CSV]compute5,3,Embedder,2154434,10,1,0.5,27.3335,11334.3,9372997,8.70112
[CSV]compute5,3,Embedder,4641588,10,1,0.5,28.8686,25105.1,20498311,8.83246
[CSV]compute5,3,Embedder,10000000,10,1,0.5,30.4036,56126.6,44507188,8.90144
[CSV]compute5,3,Embedder,21544346,10,1,0.5,31.9387,120602,87440028,8.11721
[CSV]compute5,3,Embedder,10000,100,1,0.5,11.9829,222.957,414143,82.8286
[CSV]compute5,3,Embedder,10000,100,1,0.5,11.9829,217.652,411614,82.3228
[CSV]compute5,3,Embedder,21544,100,1,0.5,13.518,521.267,919802,85.3882
[CSV]compute5,3,Embedder,46415,100,1,0.5,15.053,1174.34,1940007,83.594
[CSV]compute5,3,Embedder,100000,100,1,0.5,16.5881,2813.95,4331522,86.6304
