[CSV]host,iter,algo,n,avgDeg,alpha,T,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]thomas-desktop,3,HyperGen,215443,100,1,0.0,223.49,10926516,101.433
[CSV]thomas-desktop,3,HyperGen,464158,100,1,0.0,470.185,23179200,99.8763
[CSV]thomas-desktop,3,HyperGen,1000000,100,1,0.0,1014.43,50549212,101.098
[CSV]thomas-desktop,3,HyperGen,2154434,100,1,0.0,2139.4,107829118,100.1
[CSV]thomas-desktop,3,HyperGen,4641588,100,1,0.0,4563.05,232727872,100.279
[CSV]thomas-desktop,3,HyperGen,10000000,100,1,0.0,9945.82,500843809,100.169
[CSV]thomas-desktop,3,HyperGen,21544346,100,1,0.0,22172.4,1079430916,100.205
[CSV]thomas-desktop,3,HyperGen,46415888,100,1,0.0,47055.5,2326817632,100.26
[CSV]thomas-desktop,3,HyperGen,100000000,100,1,0.0,100271,4992907971,99.8582
[CSV]thomas-desktop,3,HyperGen,21544,1000,1,0.0,68.6832,11366058,1055.15
[CSV]thomas-desktop,3,HyperGen,46415,1000,1,0.0,144.126,24154459,1040.8
[CSV]thomas-desktop,3,HyperGen,100000,1000,1,0.0,302.558,51848705,1036.97
[CSV]thomas-desktop,3,HyperGen,215443,1000,1,0.0,636.375,110450271,1025.33
[CSV]thomas-desktop,3,HyperGen,464158,1000,1,0.0,1351.4,236950969,1020.99
[CSV]thomas-desktop,3,HyperGen,1000000,1000,1,0.0,2888.07,507209282,1014.42
[CSV]thomas-desktop,3,HyperGen,2154434,1000,1,0.0,6200.38,1090094444,1011.95
[CSV]thomas-desktop,3,HyperGen,4641588,1000,1,0.0,13219.2,2337549956,1007.22
[CSV]thomas-desktop,3,HyperGen,10000000,1000,1,0.0,28545.7,5037297521,1007.46
[CSV]thomas-desktop,3,HyperGen,21544346,1000,1,0.0,61589.7,10823961492,1004.81
[CSV]thomas-desktop,3,HyperGen,46415888,1000,1,0.0,132443,23258056882,1002.16
[CSV]thomas-desktop,4,HyperGen,10000,10,0.6,0.0,8.48073,48991,9.7982
[CSV]thomas-desktop,4,HyperGen,10000,10,0.6,0.0,8.50119,58479,11.6958
[CSV]thomas-desktop,4,HyperGen,21544,10,0.6,0.0,18.4267,125599,11.6598
[CSV]thomas-desktop,4,HyperGen,46415,10,0.6,0.0,36.9875,253341,10.9163
[CSV]thomas-desktop,4,HyperGen,100000,10,0.6,0.0,76.7958,502880,10.0576
[CSV]thomas-desktop,4,HyperGen,215443,10,0.6,0.0,176.407,1311797,12.1777
[CSV]thomas-desktop,4,HyperGen,464158,10,0.6,0.0,374.289,2734199,11.7813
[CSV]thomas-desktop,4,HyperGen,1000000,10,0.6,0.0,796.711,5385124,10.7702
[CSV]thomas-desktop,4,HyperGen,2154434,10,0.6,0.0,1537.49,10339310,9.59817
[CSV]thomas-desktop,4,HyperGen,4641588,10,0.6,0.0,3365.49,25428621,10.9569
[CSV]thomas-desktop,4,HyperGen,10000000,10,0.6,0.0,7721.75,47842062,9.56841
[CSV]thomas-desktop,4,HyperGen,21544346,10,0.6,0.0,16425.8,109300628,10.1466
[CSV]thomas-desktop,4,HyperGen,46415888,10,0.6,0.0,35386.1,260788893,11.2371
[CSV]thomas-desktop,4,HyperGen,100000000,10,0.6,0.0,65667.7,485444964,9.7089
[CSV]thomas-desktop,4,HyperGen,10000,100,0.6,0.0,13.2345,475642,95.1284
[CSV]thomas-desktop,4,HyperGen,10000,100,0.6,0.0,12.863,530463,106.093
[CSV]thomas-desktop,4,HyperGen,21544,100,0.6,0.0,26.751,1079250,100.19
[CSV]thomas-desktop,4,HyperGen,46415,100,0.6,0.0,57.8318,2484171,107.042
[CSV]thomas-desktop,4,HyperGen,100000,100,0.6,0.0,115.648,5211476,104.23
[CSV]thomas-desktop,4,HyperGen,215443,100,0.6,0.0,234.731,11223678,104.192
[CSV]thomas-desktop,4,HyperGen,464158,100,0.6,0.0,510.282,24154801,104.08
[CSV]thomas-desktop,4,HyperGen,1000000,100,0.6,0.0,1091.54,53700431,107.401
[CSV]thomas-desktop,4,HyperGen,2154434,100,0.6,0.0,2531.34,113807698,105.65
[CSV]thomas-desktop,4,HyperGen,4641588,100,0.6,0.0,5435.24,241878299,104.222
[CSV]thomas-desktop,4,HyperGen,10000000,100,0.6,0.0,11749,505002299,101
[CSV]thomas-desktop,4,HyperGen,21544346,100,0.6,0.0,22852.2,1112784176,103.302
[CSV]thomas-desktop,4,HyperGen,46415888,100,0.6,0.0,49124.3,2353539124,101.411
[CSV]thomas-desktop,4,HyperGen,100000000,100,0.6,0.0,115776,5074468275,101.489
[CSV]thomas-desktop,4,HyperGen,21544,1000,0.6,0.0,65.9508,10248779,951.428
[CSV]thomas-desktop,4,HyperGen,46415,1000,0.6,0.0,141.84,23235633,1001.21
[CSV]thomas-desktop,4,HyperGen,100000,1000,0.6,0.0,290.372,49944832,998.897
[CSV]thomas-desktop,4,HyperGen,215443,1000,0.6,0.0,684.22,112168103,1041.28
[CSV]thomas-desktop,4,HyperGen,464158,1000,0.6,0.0,1455.43,242314425,1044.1
[CSV]thomas-desktop,4,HyperGen,1000000,1000,0.6,0.0,2893.2,512564272,1025.13
[CSV]thomas-desktop,4,HyperGen,2154434,1000,0.6,0.0,6217.82,1108072977,1028.64
[CSV]thomas-desktop,4,HyperGen,4641588,1000,0.6,0.0,13420.5,2410347181,1038.59
[CSV]thomas-desktop,4,HyperGen,10000000,1000,0.6,0.0,28847,5172965316,1034.59
[CSV]thomas-desktop,4,HyperGen,21544346,1000,0.6,0.0,66635,10878533456,1009.87
[CSV]thomas-desktop,4,HyperGen,46415888,1000,0.6,0.0,145899,23864874959,1028.31
[CSV]thomas-desktop,4,HyperGen,10000,10,1,0.0,7.76869,55659,11.1318
[CSV]thomas-desktop,4,HyperGen,10000,10,1,0.0,8.2386,48549,9.7098
[CSV]thomas-desktop,4,HyperGen,21544,10,1,0.0,17.3665,111687,10.3683
[CSV]thomas-desktop,4,HyperGen,46415,10,1,0.0,34.1573,229326,9.88155
[CSV]thomas-desktop,4,HyperGen,100000,10,1,0.0,71.4013,503465,10.0693
[CSV]thomas-desktop,4,HyperGen,215443,10,1,0.0,147.205,1069879,9.9319
[CSV]thomas-desktop,4,HyperGen,464158,10,1,0.0,325.386,2332084,10.0487
[CSV]thomas-desktop,4,HyperGen,1000000,10,1,0.0,652.547,5021635,10.0433
[CSV]thomas-desktop,4,HyperGen,2154434,10,1,0.0,1411.39,10851441,10.0736
[CSV]thomas-desktop,4,HyperGen,4641588,10,1,0.0,3213.99,23233344,10.0109
[CSV]thomas-desktop,4,HyperGen,10000000,10,1,0.0,6813.87,49985226,9.99705
[CSV]thomas-desktop,4,HyperGen,21544346,10,1,0.0,14962.4,107046591,9.93733
[CSV]thomas-desktop,4,HyperGen,46415888,10,1,0.0,30474.7,224386242,9.66851
[CSV]thomas-desktop,4,HyperGen,100000000,10,1,0.0,67124.7,458484736,9.16969
[CSV]thomas-desktop,4,HyperGen,10000,100,1,0.0,11.7921,529319,105.864
[CSV]thomas-desktop,4,HyperGen,10000,100,1,0.0,11.9405,528753,105.751
[CSV]thomas-desktop,4,HyperGen,21544,100,1,0.0,23.8516,1126676,104.593
[CSV]thomas-desktop,4,HyperGen,46415,100,1,0.0,50.2864,2340986,100.872
[CSV]thomas-desktop,4,HyperGen,100000,100,1,0.0,107.404,4980373,99.6075
[CSV]thomas-desktop,4,HyperGen,215443,100,1,0.0,225.206,10827384,100.513
[CSV]thomas-desktop,4,HyperGen,464158,100,1,0.0,473.529,23476995,101.159
[CSV]thomas-desktop,4,HyperGen,1000000,100,1,0.0,982.246,49964445,99.9289
[CSV]thomas-desktop,4,HyperGen,2154434,100,1,0.0,2119.16,108026123,100.283
[CSV]thomas-desktop,4,HyperGen,4641588,100,1,0.0,4534.44,232557224,100.206
[CSV]thomas-desktop,4,HyperGen,10000000,100,1,0.0,9928.85,500810272,100.162
[CSV]thomas-desktop,4,HyperGen,21544346,100,1,0.0,21249.6,1078795478,100.147
[CSV]thomas-desktop,4,HyperGen,46415888,100,1,0.0,45485.3,2320661939,99.9943
[CSV]thomas-desktop,4,HyperGen,100000000,100,1,0.0,100670,4990365943,99.8073
[CSV]thomas-desktop,4,HyperGen,21544,1000,1,0.0,68.6855,11237281,1043.19
[CSV]thomas-desktop,4,HyperGen,46415,1000,1,0.0,145.664,24101069,1038.5
[CSV]thomas-desktop,4,HyperGen,100000,1000,1,0.0,303.727,51844085,1036.88
[CSV]thomas-desktop,4,HyperGen,215443,1000,1,0.0,633.286,111692518,1036.86
[CSV]thomas-desktop,4,HyperGen,464158,1000,1,0.0,1341.19,235281601,1013.8
[CSV]thomas-desktop,4,HyperGen,1000000,1000,1,0.0,2892.05,509462179,1018.92
[CSV]thomas-desktop,4,HyperGen,2154434,1000,1,0.0,6161.89,1086518183,1008.63
[CSV]thomas-desktop,4,HyperGen,4641588,1000,1,0.0,13250.9,2336445096,1006.74
[CSV]thomas-desktop,4,HyperGen,10000000,1000,1,0.0,28672.1,5021548584,1004.31
[CSV]thomas-desktop,4,HyperGen,21544346,1000,1,0.0,61516.1,10792491784,1001.89
[CSV]thomas-desktop,4,HyperGen,46415888,1000,1,0.0,132413,23292357827,1003.64
