[CSV]host,iter,algo,n,avgDeg,alpha,PLE,R,T,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]thomas-desktop,3,NkOpt,10000000,100,0.6,2.2,28.9074,0.0,17106.2,492953620,98.5907
[CSV]thomas-desktop,3,NkOpt,21544346,100,0.6,2.2,30.4901,0.0,36887.2,1082377822,100.479
[CSV]thomas-desktop,3,NkOpt,46415888,100,0.6,2.2,32.0667,0.0,81777.9,2342949268,100.955
[CSV]thomas-desktop,3,NkOpt,100000000,100,0.6,2.2,33.6378,0.0,178838,4902935597,98.0587
[CSV]thomas-desktop,3,NkOpt,21544,1000,0.6,2.2,10.4538,0.0,212.956,9798902,909.664
[CSV]thomas-desktop,3,NkOpt,46415,1000,0.6,2.2,12.309,0.0,450.402,21296132,917.64
[CSV]thomas-desktop,3,NkOpt,100000,1000,0.6,2.2,14.0941,0.0,1024.31,48494985,969.9
[CSV]thomas-desktop,3,NkOpt,215443,1000,0.6,2.2,15.8305,0.0,2188.32,103419914,960.068
[CSV]thomas-desktop,3,NkOpt,464158,1000,0.6,2.2,17.5312,0.0,4848.74,227426575,979.953
[CSV]thomas-desktop,3,NkOpt,1000000,1000,0.6,2.2,19.2046,0.0,10276.5,482875800,965.752
[CSV]thomas-desktop,3,NkOpt,2154434,1000,0.6,2.2,20.8563,0.0,22495.2,1052348474,976.914
[CSV]thomas-desktop,3,NkOpt,4641588,1000,0.6,2.2,22.4907,0.0,48412.4,2256471162,972.284
[CSV]thomas-desktop,3,NkOpt,10000000,1000,0.6,2.2,24.1108,0.0,106888,4952761890,990.552
[CSV]thomas-desktop,3,NkOpt,10000,10,1,3,15.683,0.0,5.02283,51079,10.2158
[CSV]thomas-desktop,3,NkOpt,10000,10,1,3,15.683,0.0,4.89557,50106,10.0212
[CSV]thomas-desktop,3,NkOpt,21544,10,1,3,17.2179,0.0,9.42383,107820,10.0093
[CSV]thomas-desktop,3,NkOpt,46415,10,1,3,18.7527,0.0,21.3108,229048,9.86957
[CSV]thomas-desktop,3,NkOpt,100000,10,1,3,20.2913,0.0,47.6256,492572,9.85144
[CSV]thomas-desktop,3,NkOpt,215443,10,1,3,21.8265,0.0,107.105,1075604,9.98504
[CSV]thomas-desktop,3,NkOpt,464158,10,1,3,23.3616,0.0,240.973,2310815,9.95702
[CSV]thomas-desktop,3,NkOpt,1000000,10,1,3,24.8968,0.0,497.533,4974255,9.94851
[CSV]thomas-desktop,3,NkOpt,2154434,10,1,3,26.4319,0.0,1176.55,10790291,10.0168
[CSV]thomas-desktop,3,NkOpt,4641588,10,1,3,27.9671,0.0,2799.5,23198435,9.9959
[CSV]thomas-desktop,3,NkOpt,10000000,10,1,3,29.5022,0.0,6562.49,50042864,10.0086
[CSV]thomas-desktop,3,NkOpt,21544346,10,1,3,31.0374,0.0,13846.1,107773538,10.0048
[CSV]thomas-desktop,3,NkOpt,46415888,10,1,3,32.5725,0.0,31946.3,231732895,9.98507
[CSV]thomas-desktop,3,NkOpt,100000000,10,1,3,34.1046,0.0,74841.9,500196564,10.0039
[CSV]thomas-desktop,3,NkOpt,10000,100,1,3,11.0622,0.0,15.0658,504498,100.9
[CSV]thomas-desktop,3,NkOpt,10000,100,1,3,11.0622,0.0,15.9146,517487,103.497
[CSV]thomas-desktop,3,NkOpt,21544,100,1,3,12.6063,0.0,30.7614,1055433,97.9793
[CSV]thomas-desktop,3,NkOpt,46415,100,1,3,14.1455,0.0,66.6538,2326463,100.246
[CSV]thomas-desktop,3,NkOpt,100000,100,1,3,15.683,0.0,144.702,5031633,100.633
[CSV]thomas-desktop,3,NkOpt,215443,100,1,3,17.2191,0.0,308.703,10697678,99.3087
[CSV]thomas-desktop,3,NkOpt,464158,100,1,3,18.7545,0.0,675.468,23117871,99.6121
[CSV]thomas-desktop,3,NkOpt,1000000,100,1,3,20.2899,0.0,1432.35,50244035,100.488
[CSV]thomas-desktop,3,NkOpt,2154434,100,1,3,21.825,0.0,3125.24,107732372,100.01
[CSV]thomas-desktop,3,NkOpt,4641588,100,1,3,23.36,0.0,6995.74,232220158,100.061
[CSV]thomas-desktop,3,NkOpt,10000000,100,1,3,24.8951,0.0,15706.1,501121114,100.224
[CSV]thomas-desktop,3,NkOpt,21544346,100,1,3,26.4301,0.0,33226,1077808735,100.055
[CSV]thomas-desktop,3,NkOpt,46415888,100,1,3,27.9655,0.0,73347.7,2320231436,99.9757
[CSV]thomas-desktop,3,NkOpt,100000000,100,1,3,29.5006,0.0,163440,4998995322,99.9799
[CSV]thomas-desktop,3,NkOpt,21544,1000,1,3,7.93843,0.0,210.514,10609297,984.896
[CSV]thomas-desktop,3,NkOpt,46415,1000,1,3,9.50959,0.0,449.975,23106088,995.63
[CSV]thomas-desktop,3,NkOpt,100000,1000,1,3,11.0624,0.0,954.621,49450112,989.002
[CSV]thomas-desktop,3,NkOpt,215443,1000,1,3,12.6062,0.0,2080.15,107724891,1000.03
[CSV]thomas-desktop,3,NkOpt,464158,1000,1,3,14.1456,0.0,4546.83,232734112,1002.82
[CSV]thomas-desktop,3,NkOpt,1000000,1000,1,3,15.6828,0.0,9673,501020342,1002.04
[CSV]thomas-desktop,3,NkOpt,2154434,1000,1,3,17.2189,0.0,20690.5,1076004495,998.874
[CSV]thomas-desktop,3,NkOpt,4641588,1000,1,3,18.7545,0.0,44772.6,2321296032,1000.22
[CSV]thomas-desktop,3,NkOpt,10000000,1000,1,3,20.2899,0.0,97294.4,4992715198,998.543
[CSV]thomas-desktop,3,NkOpt,21544346,1000,1,3,21.8251,0.0,208672,10794561648,1002.08
[CSV]thomas-desktop,4,NkOpt,10000,10,0.6,2.2,19.2056,0.0,5.0926,43205,8.641
[CSV]thomas-desktop,4,NkOpt,10000,10,0.6,2.2,19.2056,0.0,4.92576,44364,8.8728
[CSV]thomas-desktop,4,NkOpt,21544,10,0.6,2.2,20.8558,0.0,10.6016,121195,11.2509
[CSV]thomas-desktop,4,NkOpt,46415,10,0.6,2.2,22.4896,0.0,22.7864,215879,9.30212
[CSV]thomas-desktop,4,NkOpt,100000,10,0.6,2.2,24.112,0.0,52.1305,502804,10.0561
[CSV]thomas-desktop,4,NkOpt,215443,10,0.6,2.2,25.7171,0.0,116.034,1015530,9.42737
[CSV]thomas-desktop,4,NkOpt,464158,10,0.6,2.2,27.3193,0.0,260.575,2212862,9.53495
[CSV]thomas-desktop,4,NkOpt,1000000,10,0.6,2.2,28.9054,0.0,554.163,5150946,10.3019
[CSV]thomas-desktop,4,NkOpt,2154434,10,0.6,2.2,30.488,0.0,1284.07,10467444,9.71712
[CSV]thomas-desktop,4,NkOpt,4641588,10,0.6,2.2,32.0655,0.0,3078.51,25163449,10.8426
[CSV]thomas-desktop,4,NkOpt,10000000,10,0.6,2.2,33.6363,0.0,6960.59,47359892,9.47198
[CSV]thomas-desktop,4,NkOpt,21544346,10,0.6,2.2,35.2051,0.0,14859.9,106669564,9.90233
[CSV]thomas-desktop,4,NkOpt,46415888,10,0.6,2.2,36.7676,0.0,34519.6,223678415,9.63801
[CSV]thomas-desktop,4,NkOpt,100000000,10,0.6,2.2,38.3262,0.0,79853.2,506608125,10.1322
[CSV]thomas-desktop,4,NkOpt,10000,100,0.6,2.2,14.0942,0.0,17.3543,528221,105.644
[CSV]thomas-desktop,4,NkOpt,10000,100,0.6,2.2,14.0942,0.0,17.257,524549,104.91
[CSV]thomas-desktop,4,NkOpt,21544,100,0.6,2.2,15.8307,0.0,33.2415,1045716,97.0772
[CSV]thomas-desktop,4,NkOpt,46415,100,0.6,2.2,17.531,0.0,73.443,2285897,98.4982
[CSV]thomas-desktop,4,NkOpt,100000,100,0.6,2.2,19.2046,0.0,153.077,4693430,93.8686
[CSV]thomas-desktop,4,NkOpt,215443,100,0.6,2.2,20.8564,0.0,340.368,10658581,98.9457
[CSV]thomas-desktop,4,NkOpt,464158,100,0.6,2.2,22.4907,0.0,732.155,22735481,97.9644
[CSV]thomas-desktop,4,NkOpt,1000000,100,0.6,2.2,24.1109,0.0,1531.88,48088763,96.1775
[CSV]thomas-desktop,4,NkOpt,2154434,100,0.6,2.2,25.7189,0.0,3515.95,108815458,101.015
[CSV]thomas-desktop,4,NkOpt,4641588,100,0.6,2.2,27.3174,0.0,7710.69,229527974,98.9006
[CSV]thomas-desktop,4,NkOpt,10000000,100,0.6,2.2,28.9074,0.0,17233.8,499367177,99.8734
[CSV]thomas-desktop,4,NkOpt,21544346,100,0.6,2.2,30.4901,0.0,36320.9,1054651074,97.9051
[CSV]thomas-desktop,4,NkOpt,46415888,100,0.6,2.2,32.0667,0.0,81872.3,2340157879,100.834
[CSV]thomas-desktop,4,NkOpt,100000000,100,0.6,2.2,33.6378,0.0,180907,4985193844,99.7039
[CSV]thomas-desktop,4,NkOpt,21544,1000,0.6,2.2,10.4538,0.0,209.813,9603330,891.509
[CSV]thomas-desktop,4,NkOpt,46415,1000,0.6,2.2,12.309,0.0,467.442,22000530,947.992
[CSV]thomas-desktop,4,NkOpt,100000,1000,0.6,2.2,14.0941,0.0,1020.4,48493114,969.862
[CSV]thomas-desktop,4,NkOpt,215443,1000,0.6,2.2,15.8305,0.0,2201.03,103882210,964.359
[CSV]thomas-desktop,4,NkOpt,464158,1000,0.6,2.2,17.5312,0.0,4877.9,228733583,985.585
[CSV]thomas-desktop,4,NkOpt,1000000,1000,0.6,2.2,19.2046,0.0,10520.7,495036754,990.074
[CSV]thomas-desktop,4,NkOpt,2154434,1000,0.6,2.2,20.8563,0.0,22683.5,1061844773,985.73
[CSV]thomas-desktop,4,NkOpt,4641588,1000,0.6,2.2,22.4907,0.0,49149.5,2289045704,986.32
[CSV]thomas-desktop,4,NkOpt,10000000,1000,0.6,2.2,24.1108,0.0,108838,5051274987,1010.25
[CSV]thomas-desktop,4,NkOpt,10000,10,1,3,15.683,0.0,4.93136,49510,9.902
[CSV]thomas-desktop,4,NkOpt,10000,10,1,3,15.683,0.0,4.71811,49732,9.9464
[CSV]thomas-desktop,4,NkOpt,21544,10,1,3,17.2179,0.0,9.54442,109158,10.1335
[CSV]thomas-desktop,4,NkOpt,46415,10,1,3,18.7527,0.0,21.1275,226756,9.77081
[CSV]thomas-desktop,4,NkOpt,100000,10,1,3,20.2913,0.0,47.6897,499383,9.98766
[CSV]thomas-desktop,4,NkOpt,215443,10,1,3,21.8265,0.0,106.265,1056590,9.80853
[CSV]thomas-desktop,4,NkOpt,464158,10,1,3,23.3616,0.0,239.873,2308220,9.94584
[CSV]thomas-desktop,4,NkOpt,1000000,10,1,3,24.8968,0.0,498.415,5005783,10.0116
[CSV]thomas-desktop,4,NkOpt,2154434,10,1,3,26.4319,0.0,1168.64,10726444,9.95755
[CSV]thomas-desktop,4,NkOpt,4641588,10,1,3,27.9671,0.0,2810.64,23222612,10.0063
[CSV]thomas-desktop,4,NkOpt,10000000,10,1,3,29.5022,0.0,6565.84,50039054,10.0078
[CSV]thomas-desktop,4,NkOpt,21544346,10,1,3,31.0374,0.0,13812.2,107577362,9.9866
[CSV]thomas-desktop,4,NkOpt,46415888,10,1,3,32.5725,0.0,31902.2,232103754,10.001
[CSV]thomas-desktop,4,NkOpt,100000000,10,1,3,34.1046,0.0,74868.7,500632878,10.0127
[CSV]thomas-desktop,4,NkOpt,10000,100,1,3,11.0622,0.0,15.5151,504776,100.955
[CSV]thomas-desktop,4,NkOpt,10000,100,1,3,11.0622,0.0,14.7691,492969,98.5938
[CSV]thomas-desktop,4,NkOpt,21544,100,1,3,12.6063,0.0,32.0167,1092241,101.396
[CSV]thomas-desktop,4,NkOpt,46415,100,1,3,14.1455,0.0,66.9701,2312076,99.6262
[CSV]thomas-desktop,4,NkOpt,100000,100,1,3,15.683,0.0,143.089,4953089,99.0618
[CSV]thomas-desktop,4,NkOpt,215443,100,1,3,17.2191,0.0,315.508,10876743,100.971
[CSV]thomas-desktop,4,NkOpt,464158,100,1,3,18.7545,0.0,675.124,22948113,98.8806
[CSV]thomas-desktop,4,NkOpt,1000000,100,1,3,20.2899,0.0,1434.07,50124156,100.248
[CSV]thomas-desktop,4,NkOpt,2154434,100,1,3,21.825,0.0,3134.68,107609790,99.8961
[CSV]thomas-desktop,4,NkOpt,4641588,100,1,3,23.36,0.0,6990.32,231577450,99.7837
[CSV]thomas-desktop,4,NkOpt,10000000,100,1,3,24.8951,0.0,15693.5,500485118,100.097
[CSV]thomas-desktop,4,NkOpt,21544346,100,1,3,26.4301,0.0,33196.5,1077291778,100.007
[CSV]thomas-desktop,4,NkOpt,46415888,100,1,3,27.9655,0.0,73456.1,2321647913,100.037
[CSV]thomas-desktop,4,NkOpt,100000000,100,1,3,29.5006,0.0,163579,4997228409,99.9446
[CSV]thomas-desktop,4,NkOpt,21544,1000,1,3,7.93843,0.0,214.539,10721517,995.313
[CSV]thomas-desktop,4,NkOpt,46415,1000,1,3,9.50959,0.0,446.337,23095503,995.174
[CSV]thomas-desktop,4,NkOpt,100000,1000,1,3,11.0624,0.0,973.931,50437744,1008.75
[CSV]thomas-desktop,4,NkOpt,215443,1000,1,3,12.6062,0.0,2066.56,107011753,993.411
[CSV]thomas-desktop,4,NkOpt,464158,1000,1,3,14.1456,0.0,4542.22,232093905,1000.06
[CSV]thomas-desktop,4,NkOpt,1000000,1000,1,3,15.6828,0.0,9590.77,497094889,994.19
[CSV]thomas-desktop,4,NkOpt,2154434,1000,1,3,17.2189,0.0,20692.5,1075074937,998.011
[CSV]thomas-desktop,4,NkOpt,4641588,1000,1,3,18.7545,0.0,44996.9,2329995810,1003.96
[CSV]thomas-desktop,4,NkOpt,10000000,1000,1,3,20.2899,0.0,97546.2,4999800842,999.96
[CSV]thomas-desktop,4,NkOpt,21544346,1000,1,3,21.8251,0.0,208268,10759333657,998.808
